branch,layer,ctype,r_obs,p_value,n_perm_used,p_adjusted,reject_H0
within_region_cross_layer__clr_false__thickness_absolute,l6,Oligo,0.6448924848935536,0.20133111480865223,600,0.2536249108628476,False
within_region_cross_layer__clr_false__thickness_absolute,l6,Pvalb,0.5168259867959765,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_absolute,l6,Sst,0.45680415580171,0.0016638935108153079,600,0.004362099204029321,True
within_region_cross_layer__clr_false__thickness_relative,l1,Astro,0.37803912461380523,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l1,Endo,0.19915980454470858,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l1,Lamp5,0.45940379067440945,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l1,Micro-PVM,0.17427050376721706,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l1,OPC,0.22423740530813266,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l1,Pax6,0.3724306340639314,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l1,Sncg,0.5469549866249758,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l1,VLMC,0.20466219429923993,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l2,Astro,0.2708176729177862,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Chandelier,-0.17615228125109317,0.6006655574043261,600,0.6333104246545613,False
within_region_cross_layer__clr_false__thickness_relative,l2,Endo,-0.008058666141827077,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l2,L2/3 IT,0.30877505909150116,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Lamp5,0.37611152910182033,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Lamp5_Lhx6,0.22347613300526825,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l2,Micro-PVM,0.08022375559260442,0.800332778702163,600,0.8258753141926576,False
within_region_cross_layer__clr_false__thickness_relative,l2,OPC,0.2855131496228085,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Pax6,0.4788374278528046,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Pvalb,0.10818308837494327,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l2,Sncg,0.363785163753574,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Sst,0.15833645179665165,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l2,Vip,0.12497332555313807,0.6006655574043261,600,0.6333104246545613,False
within_region_cross_layer__clr_false__thickness_relative,l3,Astro,0.30305943750690495,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Chandelier,0.29541666905919534,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Endo,0.112503939366496,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,L2/3 IT,0.0005715338348119452,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l3,L4 IT,-0.5176137598466799,1.0,600,1.0,False
within_region_cross_layer__clr_false__thickness_relative,l3,L5 ET,0.43456446448525843,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,L5 IT,-0.2833544493956872,1.0,600,1.0,False
within_region_cross_layer__clr_false__thickness_relative,l3,L5/6 NP,0.2386249354949491,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,L6 CT,0.38639406125190107,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,L6 IT,-0.03876754603252418,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l3,L6 IT Car3,0.3718321141820967,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l3,L6b,0.4484833846180586,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Lamp5,0.43002922323090553,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Lamp5_Lhx6,0.38869375434573344,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l3,Micro-PVM,0.06553905971724289,0.6006655574043261,600,0.6333104246545613,False
within_region_cross_layer__clr_false__thickness_relative,l3,OPC,0.22557019885851426,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Oligo,0.17225907571894722,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Pax6,-0.099379294586917,0.6006655574043261,600,0.6333104246545613,False
within_region_cross_layer__clr_false__thickness_relative,l3,Pvalb,-0.3407391850333765,1.0,600,1.0,False
within_region_cross_layer__clr_false__thickness_relative,l3,Sncg,0.3587643322520081,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Sst,0.24685923361661158,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l3,Vip,0.2913883889369294,0.40099833610648916,600,0.44709009887734996,False
within_region_cross_layer__clr_false__thickness_relative,l4,Astro,0.8332912105294785,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Chandelier,0.7125313789654779,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Endo,0.7494974812352616,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,L2/3 IT,0.8163786953204716,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,L4 IT,0.6273961789751559,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,L5 ET,0.8349806542468862,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,L5 IT,0.643412774903517,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,L5/6 NP,0.8414719205421811,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Lamp5,0.870522158211384,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Lamp5_Lhx6,0.8572777987512298,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Micro-PVM,0.8293750391524765,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,OPC,0.8662183716248142,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Oligo,0.8571371258485966,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Pax6,0.8889007040146715,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Pvalb,0.7593910101045774,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Sncg,0.8357859689510934,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Sst,0.7185628404510181,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l4,Vip,0.8065586345618709,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l5,Astro,0.3281443642601992,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Chandelier,0.5059254199384252,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Endo,0.13772913565055975,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L4 IT,0.49438739333194776,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L5 ET,0.5633589407668047,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L5 IT,0.590632831361039,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L5/6 NP,0.5624685165307347,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L6 CT,0.6139296518998015,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L6 IT,0.45846374856895916,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,L6 IT Car3,0.05624284891813542,0.6006655574043261,600,0.6333104246545613,False
within_region_cross_layer__clr_false__thickness_relative,l5,L6b,0.46368885151662564,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Lamp5,0.3509000302593662,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Lamp5_Lhx6,0.5133424815463756,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Micro-PVM,0.3979142772904763,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,OPC,0.4973799542240367,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Oligo,0.37398315068885657,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Pvalb,0.5233746121061135,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Sst,0.5268840109301757,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l5,Vip,0.45523106601137636,0.20133111480865223,600,0.250373309441529,False
within_region_cross_layer__clr_false__thickness_relative,l6,Astro,0.5594023704730032,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Chandelier,0.7769837295501976,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Endo,0.4046016730547095,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L5 ET,-0.486284454243142,0.800332778702163,600,0.8258753141926576,False
within_region_cross_layer__clr_false__thickness_relative,l6,L5 IT,0.2691050411290416,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L5/6 NP,0.6087583435763512,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L6 CT,0.3962432736500025,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L6 IT,0.3902228510319873,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L6 IT Car3,0.550629419595746,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,L6b,0.737067175445499,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Lamp5,0.6683090948438143,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Lamp5_Lhx6,0.8066906590709726,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Micro-PVM,0.481156210123826,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,OPC,0.7710145109030084,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Oligo,0.7455625234670351,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Pvalb,0.722800024523737,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_false__thickness_relative,l6,Sst,0.6771263488428577,0.0016638935108153079,600,0.004247307119712759,True
within_region_cross_layer__clr_true__thickness_absolute,l1,Astro,0.04476874763729691,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l1,Endo,-0.14384100452903634,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l1,Lamp5,0.5055954207806762,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l1,Micro-PVM,-0.3794920327542874,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l1,OPC,0.001565357893796897,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l1,Pax6,-0.2607176185531614,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l1,Sncg,0.4037553590860576,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l1,VLMC,-0.3581219088703798,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Astro,-0.02495411983507617,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Chandelier,-0.295100869728547,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Endo,-0.19724260289992057,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l2,L2/3 IT,-0.10714087418266727,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Lamp5,0.33422421479916187,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Lamp5_Lhx6,0.3608897749908577,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Micro-PVM,0.01241586641166942,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l2,OPC,0.08909019095680781,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Pax6,0.5475751758471927,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l2,Pvalb,-0.3591811191815971,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Sncg,0.4293872344523574,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Sst,-0.21977323417157205,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l2,Vip,0.11044672326136633,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Astro,0.2957342124185919,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Chandelier,0.22893829900129295,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Endo,0.09604728570131754,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L2/3 IT,0.06082055563770582,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L4 IT,-0.14689105971271157,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L5 ET,-0.001966723007663935,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L5 IT,-0.2423751179430498,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L5/6 NP,-0.08919247050355467,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 CT,-0.004863091227019655,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 IT,-0.6860753801435768,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 IT Car3,-0.12463709373412003,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,L6b,0.11917968415539916,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Lamp5,0.3417769902546652,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Lamp5_Lhx6,0.1727178735292978,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l3,Micro-PVM,0.2270915379153615,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,OPC,-0.05633645404648099,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Oligo,-0.22815214685417598,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Pax6,0.168723269675543,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Pvalb,-0.08725593853029111,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Sncg,0.11292508882295646,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Sst,0.0037709215105603275,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l3,Vip,0.29785296305225956,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Astro,-0.3619956154244228,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Chandelier,0.09770145397792045,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Endo,0.2596060728754884,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,L2/3 IT,-0.3990549761806263,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,L4 IT,-0.480086543951436,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,L5 ET,-0.2556716929478064,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,L5 IT,-0.6354054896446232,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,L5/6 NP,0.20096533254075089,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,Lamp5,0.31915258239777317,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,Lamp5_Lhx6,0.08294673383130675,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,Micro-PVM,-0.0690073612414276,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l4,OPC,-0.10971811976252067,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Oligo,0.026787785619687386,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Pax6,0.5528938910415143,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,Pvalb,-0.4782969945990248,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Sncg,0.028317726536149505,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l4,Sst,-0.5386517084981101,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l4,Vip,-0.39683843413104586,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Astro,-0.39030431288661116,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Chandelier,0.4137376827480833,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Endo,-0.005167241460708757,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L4 IT,0.5261511386133574,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L5 ET,0.6937298139698971,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L5 IT,-0.38349541377095797,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L5/6 NP,-0.02414057898775346,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 CT,-0.2888612282894855,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 IT,-0.49227265968942013,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 IT Car3,-0.13770294040333433,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l5,L6b,-0.36253482627387784,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Lamp5,-0.3950382519302252,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Lamp5_Lhx6,-0.5400343759948004,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Micro-PVM,0.06161274493071513,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,OPC,0.03851330198292629,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Oligo,-0.2935410209645642,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Pvalb,0.5331026978172291,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Sst,0.19275285214783924,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l5,Vip,0.16489929748354512,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l6,Astro,-0.2610415032643415,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l6,Chandelier,0.7148604565193875,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l6,Endo,0.27867182414537534,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L5 ET,-0.7132988528977589,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L5 IT,-0.5089531570401576,0.40099833610648916,600,0.9045776419146384,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L5/6 NP,-0.04182870202161674,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 CT,-0.5912930486299862,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 IT,-0.37417744700057326,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 IT Car3,-0.4611163299402111,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l6,L6b,-0.41353457388717063,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_absolute,l6,Lamp5,0.26458491017340924,0.6006655574043261,600,0.93975095271322,False
within_region_cross_layer__clr_true__thickness_absolute,l6,Lamp5_Lhx6,0.7895774298471593,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l6,Micro-PVM,-0.14650780044558084,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l6,OPC,0.6754005356577157,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l6,Oligo,0.32655582770602637,0.800332778702163,600,0.9467351162696319,False
within_region_cross_layer__clr_true__thickness_absolute,l6,Pvalb,0.1511128921583718,0.0016638935108153079,600,0.013449805879090405,True
within_region_cross_layer__clr_true__thickness_absolute,l6,Sst,0.11948826945900264,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l1,Astro,-0.03876923358986256,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l1,Endo,-0.04495588029682929,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l1,Lamp5,0.12656118240075206,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l1,Micro-PVM,-0.031274995065667346,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l1,OPC,-0.28353359960342694,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l1,Pax6,-0.27570410797131434,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l1,Sncg,0.39069531537713015,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l1,VLMC,-0.46781188871589824,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l2,Astro,0.09521317678718054,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l2,Chandelier,-0.3270123876996274,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,Endo,-0.10361030679151273,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,L2/3 IT,0.014138389569857015,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l2,Lamp5,0.28123367405936817,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l2,Lamp5_Lhx6,0.10974763055564628,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,Micro-PVM,-0.02839838799123883,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,OPC,0.17533484457881385,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l2,Pax6,0.3523920817285187,0.0016638935108153079,600,0.012415205426852682,True
within_region_cross_layer__clr_true__thickness_relative,l2,Pvalb,-0.11119719756945853,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,Sncg,0.24942750956540663,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l2,Sst,-0.1141847156313523,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l2,Vip,-0.208563765485434,0.6006655574043261,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,Astro,-0.12634260411122789,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,Chandelier,-0.11936713412443174,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,Endo,0.00865431470522101,0.40099833610648916,600,0.9261152048173678,False
within_region_cross_layer__clr_true__thickness_relative,l3,L2/3 IT,-0.30790931007779326,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,L4 IT,-0.509326420791006,0.800332778702163,600,0.9952856350526899,False
within_region_cross_layer__clr_true__thickness_relative,l3,L5 ET,0.4453685952876733,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l3,L5 IT,-0.3923843134773314,1.0,600,1.0,False
within_region_cross_layer__clr_true__thickness_relative,l3,L5/6 NP,0.05027827542969797,0.20133111480865223,600,0.6734178667737678,False
within_region_cross_layer__clr_true__thickness_relative,l3,L6 CT,0.38508838799962386,0.20133111480865223,600,0.6734178667737678,False
