phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
enigma,epilepsy_gge,L4 IT,0.003788801761266,0.03366906803689577,0.1125306396100449
enigma,epilepsy_gge,L5 ET,0.01558024846135051,0.13845338936436435,0.1125306396100449
enigma,epilepsy_gge,L5 IT,0.0067732339472190255,0.06019013106732952,0.1125306396100449
enigma,epilepsy_gge,L5/6 NP,0.004874103865726232,0.04331357115374604,0.1125306396100449
enigma,epilepsy_gge,L6 CT,0.009814402974901193,0.0872153842625553,0.1125306396100449
enigma,epilepsy_gge,L6 IT,0.002246189838919058,0.01996069556436214,0.1125306396100449
enigma,epilepsy_gge,L6 IT Car3,0.0010523972174007045,0.009352094869873677,0.1125306396100449
enigma,epilepsy_gge,L6b,0.006872572993727523,0.06107290438891322,0.1125306396100449
enigma,epilepsy_gge,Lamp5,0.007246621132526291,0.06439687144441887,0.1125306396100449
enigma,epilepsy_gge,Lamp5_Lhx6,0.0004278605429361407,0.0038021692973470695,0.1125306396100449
enigma,epilepsy_gge,Micro-PVM,0.00577769122681169,0.05134327190206383,0.1125306396100449
enigma,epilepsy_gge,OPC,0.0006053842497489993,0.005379728150900516,0.1125306396100449
enigma,epilepsy_gge,Oligo,0.0097087268314076,0.08627629652734119,0.1125306396100449
enigma,epilepsy_gge,Pax6,0.0010705778265294372,0.009513656282762952,0.1125306396100449
enigma,epilepsy_gge,Pvalb,0.011562711688766956,0.10275167482239056,0.1125306396100449
enigma,epilepsy_gge,Sncg,0.002164709427587325,0.019236622444240466,0.1125306396100449
enigma,epilepsy_gge,Sst,0.003673818728689622,0.03264727492370605,0.1125306396100449
enigma,epilepsy_gge,VLMC,0.0024261959661487967,0.02156031436910295,0.1125306396100449
enigma,epilepsy_gge,Vip,0.0011476787140184024,0.010198810901595162,0.1125306396100449
enigma,epilepsy_rtle,Astro,0.021469529772533913,0.02442083219626886,0.8791481633379447
enigma,epilepsy_rtle,Chandelier,0.057239541147641376,0.06510795737809952,0.8791481633379447
enigma,epilepsy_rtle,Endo,0.00622416459604115,0.007079767501770439,0.8791481633379447
enigma,epilepsy_rtle,L2/3 IT,0.022594979788743592,0.025700991858932064,0.8791481633379447
enigma,epilepsy_rtle,L4 IT,0.010177572065842728,0.011576628934991551,0.8791481633379447
enigma,epilepsy_rtle,L5 ET,0.09164579209684492,0.10424385321910326,0.8791481633379447
enigma,epilepsy_rtle,L5 IT,0.012920758715276346,0.014696906908408799,0.8791481633379447
enigma,epilepsy_rtle,L5/6 NP,0.02343069321544904,0.026651586379351028,0.8791481633379447
enigma,epilepsy_rtle,L6 CT,0.030100700944512716,0.03423848470572531,0.8791481633379447
enigma,epilepsy_rtle,L6 IT,0.02732211463830648,0.03107794087241226,0.8791481633379447
enigma,epilepsy_rtle,L6 IT Car3,0.010764461299631167,0.01224419471998977,0.8791481633379447
enigma,epilepsy_rtle,L6b,0.07221456768297115,0.0821415214118031,0.8791481633379447
enigma,epilepsy_rtle,Lamp5,0.048472420807372,0.05513566748900685,0.8791481633379447
