phenotype,outcome,feature,pearson_r,spin_p,spin_q_bh,n_valid_spins
enigma,ocd,L6 IT,-0.0026435514443602206,0.994005994005994,0.994005994005994,1000
enigma,ocd,L6 IT Car3,0.2490196331563603,0.3046953046953047,0.5153418010560867,1000
enigma,ocd,L6b,0.07109174112541429,0.7492507492507493,0.9069877490930123,1000
enigma,ocd,Lamp5,0.20112598497229572,0.22577422577422576,0.49975024975024973,1000
enigma,ocd,Lamp5_Lhx6,0.14928099999458963,0.4825174825174825,0.6936188811188811,1000
enigma,ocd,Micro-PVM,0.16088931709224233,0.31368631368631367,0.5153418010560867,1000
enigma,ocd,OPC,0.20001336641075393,0.24875124875124874,0.49975024975024973,1000
enigma,ocd,Oligo,0.12286560035031976,0.5654345654345654,0.7649997061761767,1000
enigma,ocd,Pax6,0.2488177678166209,0.24775224775224775,0.49975024975024973,1000
enigma,ocd,Pvalb,0.36588434670835485,0.07592407592407592,0.3512202083630655,1000
enigma,ocd,Sncg,-0.0015796007036765097,0.994005994005994,0.994005994005994,1000
enigma,ocd,Sst,0.18332900062030358,0.4485514485514486,0.6877788877788878,1000
enigma,ocd,VLMC,0.30630054477927626,0.08291708291708291,0.3512202083630655,1000
enigma,ocd,Vip,0.023589315442348543,0.913086913086913,0.994005994005994,1000
enigma,schizophrenia,Astro,-0.2350143623098412,0.47952047952047955,0.9500499500499501,1000
enigma,schizophrenia,Chandelier,-0.3801976944960618,0.23076923076923078,0.9500499500499501,1000
enigma,schizophrenia,Endo,0.1747525267974372,0.5364635364635365,0.9500499500499501,1000
enigma,schizophrenia,L2/3 IT,0.09851499564744967,0.7812187812187812,0.9500499500499501,1000
enigma,schizophrenia,L4 IT,0.047536983317190216,0.8961038961038961,0.9500499500499501,1000
enigma,schizophrenia,L5 ET,0.11524298892129686,0.8281718281718282,0.9500499500499501,1000
enigma,schizophrenia,L5 IT,0.02174799873100452,0.9300699300699301,0.9500499500499501,1000
enigma,schizophrenia,L5/6 NP,0.4383303430590097,0.07492507492507493,0.8616383616383617,1000
enigma,schizophrenia,L6 CT,0.193998138751473,0.5834165834165834,0.9500499500499501,1000
enigma,schizophrenia,L6 IT,0.06899638830968707,0.8201798201798202,0.9500499500499501,1000
enigma,schizophrenia,L6 IT Car3,-0.24954263723163286,0.44155844155844154,0.9500499500499501,1000
enigma,schizophrenia,L6b,0.15998799470440714,0.5874125874125874,0.9500499500499501,1000
enigma,schizophrenia,Lamp5,-0.13680565245340887,0.7332667332667333,0.9500499500499501,1000
enigma,schizophrenia,Lamp5_Lhx6,0.3020737143273879,0.3806193806193806,0.9500499500499501,1000
enigma,schizophrenia,Micro-PVM,-0.3076165371757232,0.37362637362637363,0.9500499500499501,1000
enigma,schizophrenia,OPC,-0.340888302237845,0.27672327672327673,0.9500499500499501,1000
enigma,schizophrenia,Oligo,-0.019727320100062517,0.9500499500499501,0.9500499500499501,1000
enigma,schizophrenia,Pax6,-0.25010513621893776,0.34665334665334663,0.9500499500499501,1000
enigma,schizophrenia,Pvalb,-0.025415108406378638,0.9280719280719281,0.9500499500499501,1000
enigma,schizophrenia,Sncg,-0.11932020451747685,0.7762237762237763,0.9500499500499501,1000
enigma,schizophrenia,Sst,-0.31839145255145945,0.22077922077922077,0.9500499500499501,1000
enigma,schizophrenia,VLMC,-0.14778587479963326,0.5204795204795205,0.9500499500499501,1000
enigma,schizophrenia,Vip,-0.4349341072197685,0.059940059940059943,0.8616383616383617,1000
enigma,bipolar,Astro,-0.2190057893373544,0.41358641358641357,0.9504132231404958,1000
enigma,bipolar,Chandelier,-0.3564422813469865,0.15584415584415584,0.9504132231404958,1000
enigma,bipolar,Endo,0.2512400903076215,0.23276723276723277,0.9504132231404958,1000
enigma,bipolar,L2/3 IT,0.07272017310367561,0.8011988011988012,0.9504132231404958,1000
enigma,bipolar,L4 IT,0.16978876537334006,0.5274725274725275,0.9504132231404958,1000
enigma,bipolar,L5 ET,-0.041339254267406284,0.9090909090909091,0.9504132231404958,1000
enigma,bipolar,L5 IT,0.031162199768925588,0.9050949050949051,0.9504132231404958,1000
enigma,bipolar,L5/6 NP,0.1486202873021471,0.5604395604395604,0.9504132231404958,1000
enigma,bipolar,L6 CT,0.13139300743800614,0.6213786213786214,0.9504132231404958,1000
enigma,bipolar,L6 IT,-0.1617131234353169,0.5084915084915085,0.9504132231404958,1000
enigma,bipolar,L6 IT Car3,-0.08652865898011612,0.7882117882117882,0.9504132231404958,1000
enigma,bipolar,L6b,0.0021536244146541797,0.991008991008991,0.991008991008991,1000
enigma,bipolar,Lamp5,-0.25438829104489746,0.3926073926073926,0.9504132231404958,1000
enigma,bipolar,Lamp5_Lhx6,0.0671246066118307,0.8031968031968032,0.9504132231404958,1000
enigma,bipolar,Micro-PVM,-0.2891372606638637,0.28771228771228774,0.9504132231404958,1000
enigma,bipolar,OPC,-0.28816790180319657,0.2837162837162837,0.9504132231404958,1000
enigma,bipolar,Oligo,-0.057425169246570575,0.8341658341658341,0.9504132231404958,1000
enigma,bipolar,Pax6,-0.11567678941315761,0.6583416583416584,0.9504132231404958,1000
enigma,bipolar,Pvalb,0.0818123080977598,0.7672327672327672,0.9504132231404958,1000
enigma,bipolar,Sncg,-0.3293461265411806,0.22677322677322678,0.9504132231404958,1000
enigma,bipolar,Sst,-0.0696490990819529,0.7502497502497503,0.9504132231404958,1000
enigma,bipolar,VLMC,0.11880687695136675,0.5704295704295704,0.9504132231404958,1000
enigma,bipolar,Vip,-0.20423869986974807,0.3696303696303696,0.9504132231404958,1000
enigma,obesity,Astro,-0.39098926747244017,0.12387612387612387,0.35614385614385613,1000
enigma,obesity,Chandelier,-0.36276594918852473,0.11988011988011989,0.35614385614385613,1000
enigma,obesity,Endo,-0.10627078476906082,0.6153846153846154,0.7265115836544408,1000
enigma,obesity,L2/3 IT,0.16702775626613747,0.5144855144855145,0.7149908914614798,1000
enigma,obesity,L4 IT,0.19616053655216095,0.43656343656343655,0.6693972693972694,1000
enigma,obesity,L5 ET,0.11141920445051369,0.7632367632367633,0.7979293433838889,1000
enigma,obesity,L5 IT,-0.1385424635687686,0.5284715284715285,0.7149908914614798,1000
enigma,obesity,L5/6 NP,0.6823650029355325,0.000999000999000999,0.011488511488511488,1000
enigma,obesity,L6 CT,0.28146554838669985,0.18681318681318682,0.4411588411588412,1000
enigma,obesity,L6 IT,0.039623466495744594,0.8631368631368631,0.8631368631368631,1000
enigma,obesity,L6 IT Car3,-0.15970466235760203,0.5644355644355644,0.7212232212232211,1000
enigma,obesity,L6b,0.2651447627525259,0.3196803196803197,0.6127206127206127,1000
enigma,obesity,Lamp5,-0.23241134558920887,0.36563436563436563,0.6468915699684931,1000
enigma,obesity,Lamp5_Lhx6,0.2807747530634937,0.27672327672327673,0.5786032149668513,1000
enigma,obesity,Micro-PVM,-0.31134615180143566,0.1918081918081918,0.4411588411588412,1000
enigma,obesity,OPC,-0.4362306781461588,0.06693306693306693,0.30789210789210786,1000
enigma,obesity,Oligo,-0.09607121762484849,0.6353646353646354,0.7265115836544408,1000
enigma,obesity,Pax6,-0.5034210626781715,0.03696303696303696,0.28146853146853146,1000
enigma,obesity,Pvalb,-0.22278462653892597,0.4085914085914086,0.6693972693972694,1000
enigma,obesity,Sncg,-0.1272483688147842,0.6633366633366633,0.7265115836544408,1000
enigma,obesity,Sst,-0.4799289272189341,0.04895104895104895,0.28146853146853146,1000
enigma,obesity,VLMC,-0.3445937752338668,0.09090909090909091,0.3484848484848485,1000
enigma,obesity,Vip,-0.709689638293101,0.000999000999000999,0.011488511488511488,1000
enigma,schizotypy,Astro,-0.21995513894313434,0.41358641358641357,0.7927072927072927,1000
enigma,schizotypy,Chandelier,0.10334188744762322,0.7592407592407593,0.8731268731268732,1000
enigma,schizotypy,Endo,-0.22858048264381028,0.29270729270729273,0.7927072927072927,1000
enigma,schizotypy,L2/3 IT,-0.23342568998158159,0.34565434565434566,0.7927072927072927,1000
enigma,schizotypy,L4 IT,0.2740952759728262,0.3036963036963037,0.7927072927072927,1000
enigma,schizotypy,L5 ET,-0.21233352173690406,0.5094905094905094,0.8190632896515251,1000
enigma,schizotypy,L5 IT,0.32440986020907603,0.12287712287712288,0.6663336663336664,1000
enigma,schizotypy,L5/6 NP,0.43769974611379137,0.04595404595404595,0.3523143523143523,1000
enigma,schizotypy,L6 CT,0.14387318842064784,0.5734265734265734,0.8190632896515251,1000
enigma,schizotypy,L6 IT,0.07739569131325481,0.7512487512487512,0.8731268731268732,1000
enigma,schizotypy,L6 IT Car3,0.15598550145373166,0.5444555444555444,0.8190632896515251,1000
enigma,schizotypy,L6b,0.49491724793312036,0.02097902097902098,0.24125874125874128,1000
enigma,schizotypy,Lamp5,-0.11858635628447883,0.7352647352647352,0.8731268731268732,1000
enigma,schizotypy,Lamp5_Lhx6,0.19490498311957308,0.4855144855144855,0.8190632896515251,1000
enigma,schizotypy,Micro-PVM,0.17473906315537474,0.6053946053946054,0.8190632896515251,1000
enigma,schizotypy,OPC,0.024525359528013525,0.9430569430569431,0.9869675778766688,1000
enigma,schizotypy,Oligo,-0.5276603378681965,0.017982017982017984,0.24125874125874128,1000
enigma,schizotypy,Pax6,0.0009129009697678801,0.996003996003996,0.996003996003996,1000
enigma,schizotypy,Pvalb,-0.3798482539192565,0.14485514485514486,0.6663336663336664,1000
enigma,schizotypy,Sncg,0.2987195612073878,0.3106893106893107,0.7927072927072927,1000
enigma,schizotypy,Sst,0.3038617547079069,0.2057942057942058,0.7888777888777889,1000
enigma,schizotypy,VLMC,-0.17457977832474708,0.3916083916083916,0.7927072927072927,1000
enigma,schizotypy,Vip,-0.01723922939688877,0.9440559440559441,0.9869675778766688,1000
enigma,parkinson,Astro,0.4829460946456243,0.14185814185814186,0.48958733574118196,1000
enigma,parkinson,Chandelier,0.4371244185024226,0.37462537462537465,0.5866799866799867,1000
enigma,parkinson,Endo,0.32931748328306565,0.23476523476523475,0.48958733574118196,1000
enigma,parkinson,L2/3 IT,-0.4031064728815612,0.17482517482517482,0.48958733574118196,1000
enigma,parkinson,L4 IT,-0.36380675759569264,0.3826173826173826,0.5866799866799867,1000
enigma,parkinson,L5 ET,0.5444724415424133,0.21078921078921078,0.48958733574118196,1000
enigma,parkinson,L5 IT,-0.5045568359142699,0.024975024975024976,0.28721278721278726,1000
enigma,parkinson,L5/6 NP,0.06582190277425538,0.7742257742257742,0.8094178548724003,1000
enigma,parkinson,L6 CT,0.6213409881028165,0.01998001998001998,0.28721278721278726,1000
enigma,parkinson,L6 IT,0.21861388769838977,0.5074925074925075,0.6484626484626484,1000
enigma,parkinson,L6 IT Car3,0.3296894978672082,0.27672327672327673,0.48958733574118196,1000
enigma,parkinson,L6b,0.44177076886171207,0.06693306693306693,0.48958733574118196,1000
enigma,parkinson,Lamp5,0.49002375859699254,0.26673326673326675,0.48958733574118196,1000
enigma,parkinson,Lamp5_Lhx6,0.3301881619069127,0.43456543456543456,0.5879414702944115,1000
enigma,parkinson,Micro-PVM,0.5336545096895572,0.1798201798201798,0.48958733574118196,1000
enigma,parkinson,OPC,0.529724553025575,0.14785214785214784,0.48958733574118196,1000
enigma,parkinson,Oligo,0.05481918047519332,0.8921078921078921,0.8921078921078921,1000
enigma,parkinson,Pax6,0.21168946488655077,0.4085914085914086,0.5873501498501499,1000
enigma,parkinson,Pvalb,0.16212349888606747,0.6773226773226774,0.7418295989724563,1000
enigma,parkinson,Sncg,0.5015114589761713,0.21178821178821178,0.48958733574118196,1000
enigma,parkinson,Sst,0.1437241638982307,0.6493506493506493,0.7418295989724563,1000
enigma,parkinson,VLMC,0.28229682219724156,0.24375624375624375,0.48958733574118196,1000
enigma,parkinson,Vip,-0.1073756426475416,0.6203796203796204,0.7418295989724563,1000
