phenotype,outcome,feature,total_dominance,relative_dominance,full_r2,method,runtime_sec,status,reason
meg,theta,Sst_7,-0.00042547219508715095,-0.0004440012418379104,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_8,0.00015458589518235755,0.00016131801378356294,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Sst_9,0.0026034190426073023,0.0027167963060555217,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,VLMC_1,0.015572650196895577,0.01625082932790177,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_1,0.00019127042628808155,0.0001996001331682306,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_2,0.0014750389427587995,0.0015392759618758074,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_3,0.0008965892448321577,0.0009356351430730999,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_4,0.0031503817964575465,0.0032875789441521135,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_5,0.0015180859584389417,0.0015841976480402444,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_6,0.060560989158199074,0.06319838218256499,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_7,0.006171917330415333,0.006440700452033101,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_8,0.006369621706718176,0.006647014729696465,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,theta,Vip_9,0.005393376106722969,0.005628254247245005,0.9582680294450082,incremental,2.8185369968414307,ok,
meg,alpha,Astro_1,0.002529673026609891,0.0026156086158834243,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Astro_2,-0.0002942529228207036,-0.00030424899664212724,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Chandelier_1,0.0009045538348972926,0.000935282457139712,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,Endo_1,0.001736282879986728,0.0017952661916114587,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_1,0.003919935656647833,0.004053099894486036,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_2,0.00012446791979170424,0.00012869622278597912,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_3,0.002368695788879438,0.0024491628161536637,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_4,0.003348011128948669,0.0034617465035342637,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_5,0.0029645713836483623,0.0030652809165079083,0.967145088622325,incremental,2.802741289138794,ok,
meg,alpha,L2/3 IT_6,0.0002616895045636225,0.00027057936564243214,0.967145088622325,incremental,2.802741289138794,ok,
