phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,alpha,Astro_1,0.0006211402304407767,0.004408167467403176,0.14090667721539318
meg,alpha,Astro_2,0.0012778002639604528,0.009068415274651449,0.14090667721539318
meg,alpha,Chandelier_1,0.0018086196562436651,0.012835585168749438,0.14090667721539318
meg,alpha,Endo_1,0.0008711272446433677,0.006182299248400717,0.14090667721539318
meg,alpha,L2/3 IT_1,0.0029565270176828327,0.020982164054322405,0.14090667721539318
meg,alpha,L2/3 IT_2,0.00035600688187724155,0.0025265437303091127,0.14090667721539318
meg,alpha,L2/3 IT_3,0.0015188515231811385,0.010779130934010936,0.14090667721539318
meg,alpha,L2/3 IT_4,0.0028243484804927692,0.02004410675425555,0.14090667721539318
meg,alpha,L2/3 IT_5,0.0021188127892778612,0.015036993499172473,0.14090667721539318
meg,alpha,L2/3 IT_6,0.001249091048852937,0.008864668967699435,0.14090667721539318
meg,alpha,L2/3 IT_7,0.0012334297274267827,0.00875352220208368,0.14090667721539318
meg,alpha,L2/3 IT_8,0.0015286080315782815,0.010848371857081096,0.14090667721539318
meg,alpha,L4 IT_1,0.00185300502968565,0.01315058353730891,0.14090667721539318
meg,alpha,L4 IT_2,0.0009408782843143409,0.006677315106054859,0.14090667721539318
meg,alpha,L4 IT_3,0.0012301675578409953,0.008730370924583885,0.14090667721539318
meg,alpha,L5 ET_1,0.0010855445968837331,0.0077039968462555165,0.14090667721539318
