,Astro,Chandelier,Endo,L2/3 IT,L4 IT,L5 ET,L5 IT,L5/6 NP,L6 CT,L6 IT,L6 IT Car3,L6b,Lamp5,Lamp5_Lhx6,Micro-PVM,OPC,Oligo,Pax6,Pvalb,Sncg,Sst,VLMC,Vip
125,1.401994787670513,-2.485858007058705,-5.942713391820513,2.9225535781989813,2.4029942469281105,-0.19405582134921406,2.2078677249594394,1.3224516375365383,0.8262793878981953,1.3753379790787714,-0.02528114102734147,0.7650882104313479,-0.21321985507402097,-0.9875829530561004,-2.040719625653592,-0.580392637985125,1.9459276682986628,-1.5748507132990541,0.13793825105150415,-1.0465414865334681,0.9616948902539173,-1.3627583716758949,0.18384564222704736
127,1.3020482123825512,-2.6224548166228585,-5.229520642333695,3.0202105156353287,2.494694691807741,-0.24030041931835378,2.2661177394250602,1.397369753319996,0.8200418103962668,1.3876570924818399,0.02488586248874025,0.8510545624968393,-0.30392343367157615,-0.9464829218278252,-2.538917910409177,-0.6972950561149975,1.869284568333939,-1.664782438809711,0.1827152116403603,-1.1460737600432749,0.9815241151402212,-1.346593248154102,0.13874051175670044
129,1.340690961356736,-2.4028529328855974,-5.132442358515414,2.857402821284329,2.29507503935407,-0.2432335657973903,2.146807799363245,1.1792420408185507,0.7400032320672683,1.2712814675299087,-0.04527260634325003,0.6871336331466518,-0.25087738509091206,-1.0536205775842138,-1.897981501008866,-0.6163152416350108,1.7439196636205172,-1.5592054566809557,0.084735127003424,-1.159409161414322,0.9387725149389072,-1.0537669737520101,0.12991346022434325
131,1.3492582945701108,-2.404502829776548,-4.780879780283951,2.8293533623179457,2.255427167352388,-0.24511830048712735,2.1074899992381817,1.1459975540886314,0.7144797484837588,1.2210412441400464,-0.1385520103096365,0.6330792510238936,-0.2553290527736971,-1.0975930643508365,-1.9538888246309467,-0.6172687550988991,1.7725761799774018,-1.5677974513543127,0.0846001230587321,-1.1542576638439428,0.8925618294471693,-0.9274486040951873,0.13677158330680683
133,1.3379431303857774,-2.4763785303353165,-5.595387067816036,2.968632477319761,2.450275890594544,-0.23113502683102283,2.22851339981131,1.3404446719202037,0.8359421356603032,1.3835014532868364,-0.0022800369639650597,0.7985480082483565,-0.2589646498924809,-0.9807870859613992,-2.079466787503919,-0.6407298375787374,1.9015493202334364,-1.6410319718308024,0.14213948014210676,-1.165329278723311,0.9708128880569928,-1.4155394748039924,0.1287268925813594
135,1.2805196265966279,-2.4217259372081337,-5.444153912218387,3.0619802897989485,2.5432815529492,-0.26247960060370357,2.267410111917801,1.3769698879139507,0.8796858503856528,1.3762391463465788,0.05035519546731404,0.9379973662388581,-0.3190117274402935,-0.9340154643257987,-2.6479550924348416,-0.7414356222362573,1.856873317282528,-1.6698855174984537,0.18855421198208422,-1.3069208635659395,1.0141168182729516,-1.2053377762379984,0.1189381386173114
137,1.3012492292336195,-2.4082552906922334,-5.573152811606541,3.0438662462694372,2.5241823137525206,-0.25816569548918356,2.2636795753550367,1.361398320070185,0.8711734957318238,1.3859736350419207,0.06065251485413459,0.9257658343703135,-0.3020796508155197,-0.9343677625845181,-2.571203563614886,-0.7204017295581702,1.8658863178604959,-1.644655258005388,0.18129453872358692,-1.2708672694048921,1.019302783225554,-1.2511930102741502,0.12991723755685225
139,1.2990787346297972,-2.409097551431799,-4.649709876913942,2.7721744237337833,2.21272987442335,-0.2928086226749489,2.0975257125111866,1.089931978898056,0.6759474812302919,1.2182764437695495,0.05754719692936838,0.6780078760623414,-0.29776932545955415,-1.1165445365160451,-1.874408207811415,-0.6067593403194449,1.6014113475899614,-1.5186942395028913,0.04846359355738894,-1.215576032148829,0.9247075318258595,-0.7916656180126207,0.0972311556305252
141,1.2981972536279458,-2.3961679002284404,-5.688849588963556,2.9227109108645952,2.4482530575217236,-0.28800843602764115,2.2398366872664894,1.2957892409718914,0.8331368335407237,1.397286130983256,0.13563969396103115,0.863237337441344,-0.27308938930116256,-0.9643560214805253,-2.225606953594994,-0.6624532217421697,1.7654195448108676,-1.5718645310894308,0.12318828237716861,-1.170982346804517,1.0319026915256777,-1.2596749405512018,0.146455664890917
143,1.3016746460131818,-2.405245840996961,-5.569866089222704,3.0465026121797267,2.5263421613481993,-0.25819949486135574,2.263616046836038,1.3618939222386057,0.8722384707820434,1.384901270921688,0.05909780580366064,0.9275380364798615,-0.30322653500403707,-0.9343195508974267,-2.5816428023479983,-0.7213954263602229,1.8686858916566536,-1.6463621715266799,0.18297373380474902,-1.2744970930282618,1.0190423388286,-1.2496969131819533,0.12994498053459758
145,1.2886622846516085,-2.325652178921578,-4.358887585177682,2.7411727312241454,2.1672781717614504,-0.3255876898869534,2.0237508348225384,1.002838711273479,0.6446609897000757,1.1624903936575524,0.1214601754383775,0.6823457841614635,-0.3560961407092016,-1.2097934709638762,-1.767840512252663,-0.6239779728962338,1.524706206729694,-1.500329252227984,0.024494600215334117,-1.2694401088316098,0.9009780341920548,-0.6317094953617257,0.08447548940170924
147,1.3271849443446087,-2.585309092679342,-5.175909741563242,2.9321783235046643,2.4016553505758185,-0.25498678513418316,2.2480718603830434,1.3028636337013504,0.796156334951283,1.3682473638192945,0.0022834834384788394,0.8561023504807248,-0.28609326896285125,-1.0421684670491693,-2.5315645452868,-0.6628828557415503,1.7356988119536036,-1.639589384732373,0.153992317701662,-1.1446810785888903,0.9575739328890607,-0.9121489907156644,0.15332550271047207
149,1.371041304948183,-2.3516290167826446,-4.605845904978282,2.7568669491362834,2.206606166881456,-0.28924725920283034,2.1640505410719415,1.0807841325574215,0.6786430360840248,1.1910888777729118,-0.147295086519164,0.7495592938839248,-0.24299061298666835,-1.1642744941728536,-2.269945213418417,-0.6234327061737295,1.504656549524325,-1.5321184307963316,0.09202832054113053,-1.1439655747562139,0.8919944088269478,-0.4886539500532665,0.17207866861184185
151,1.1457580343909837,-2.608497880380213,-4.655480775739138,3.0628103777765947,2.635955078875545,-0.3068884844782849,2.2611215210418427,1.4369511979669491,0.9753230604051475,1.3658678921012957,0.09349799995221808,0.9526251577388933,-0.43017978389908507,-0.9462357975972902,-2.905414521544266,-0.8032733784299371,1.6833967160824943,-1.8266111301897183,0.1750237926083109,-1.406888679062356,1.0102911780701773,-0.9507901162477888,0.041638540557636716
153,1.2410989970734096,-2.537484733630709,-4.054688399719156,2.8330050842675485,2.3251082047614515,-0.36782940724295443,2.1808398187675087,1.1877451042174076,0.7942089860790706,1.2342441764020613,-0.04392790679903946,0.8579092845297001,-0.38451167985870693,-1.0692544095494325,-2.347208804658324,-0.731522949391997,1.4567539955822268,-1.5970971604530835,0.040104709797009974,-1.248025419529382,0.9186826524698284,-0.7651677978321159,0.07701765471763977
155,1.3375302824144808,-2.1553543500315406,-3.5191770589274762,2.7122780314310946,2.1101090249766106,-0.2110293913243666,1.8410431271286205,0.8698032620592526,0.7372306152092496,1.0287240410840415,-0.2155726850404056,0.5095680362617978,-0.315455770447973,-1.2939588961930353,-1.8561908669671965,-0.5451403480320058,1.7598832833282283,-1.667235851142217,0.0759559552964224,-1.3717242270843508,0.7592069197922475,-0.5684094436439917,-0.022083690147477242
157,1.3374318591090368,-2.10582562674544,-3.855195662270857,2.726097694345731,2.1604029701389873,-0.3227139412830704,1.8904064118148503,0.8654990649110101,0.6969171568962316,1.003277674773428,-0.03273559039264384,0.5650657362856162,-0.35090568157146773,-1.3182775818335966,-1.7063535145946247,-0.5507863938206077,1.6055521081417368,-1.6088261603958234,0.02208429570467274,-1.3071203788245942,0.8409525816250154,-0.5893596659934097,0.034412643979805146
159,1.332196251082887,-2.206556102824118,-3.516023647236082,2.716560367567811,2.1160689929489527,-0.19188130053918773,1.8595029172571302,0.905112682965246,0.7348776749774961,1.059994080476927,-0.19779850373289865,0.5278033207045243,-0.308677753799822,-1.2573845800200587,-1.893957128591091,-0.5645196626089248,1.7708939305418991,-1.6677616390889778,0.06878464803797568,-1.3626896114152638,0.7676320334590767,-0.6654705396382417,-0.026706430525244684
161,1.3323262629283668,-2.174781951841733,-3.6245907423097137,2.733787942616897,2.1164143701404226,-0.2345429933183647,1.8879437277688425,0.8933872026222907,0.6893896991506372,1.0007122569902718,-0.22931967394237063,0.5080492786820345,-0.3012178259923681,-1.2869603960761076,-1.9678490283554035,-0.5927453497320503,1.7126120269297362,-1.6378434846233505,0.09052850037330229,-1.3371697992952578,0.7778247865014145,-0.38572684900368337,0.029772039786204907
163,1.365886875493107,-2.1796066226913364,-4.408471234520909,2.674900338006868,2.2489061412461764,-0.3949456695707063,1.9237258882947752,0.9372239973666305,0.7126735482848163,1.045780362818427,0.23688559583217605,0.6777890765275707,-0.36284932141856086,-1.2975621427243693,-1.5665288386188783,-0.49984728011464785,1.521609813049686,-1.5577490192702932,-0.00279275628104525,-1.2745006027725534,0.8915024399332854,-0.7423880284580022,0.05035743958779726
165,1.291368730792839,-2.120982271929278,-4.411224739003149,2.5527190414897936,2.1605930600014993,-0.3833223206488876,1.8378377989111687,1.06506804262149,0.8619636942120823,1.1615361836058997,0.5141187864857741,0.8402987796046371,-0.4887939324452306,-1.2009429365147462,-1.4080924660830565,-0.39216488390790083,1.3018021251119882,-1.7672642064802417,-0.18819728188166618,-1.0936032079455318,0.8753097557497069,-0.8967305732212703,-0.11129717852591448
167,1.3623848724305239,-2.142396309909736,-4.733572352237331,2.643897206808591,2.1669319564782485,-0.3544182458888532,1.8882482789139692,0.9892715242213934,0.7649947049232444,1.0521098509486007,0.4195439396393543,0.8125908141947189,-0.41449341967318887,-1.188736761044793,-1.5686131512194281,-0.4069480078900547,1.3079723289847474,-1.628483527383298,-0.09099990166599792,-1.1261684678755142,0.9517081020292775,-0.7254978724272156,0.020674437642718146
169,1.3411998308453574,-2.1827536065457656,-4.73533356791859,2.5972444358624056,2.1650131592416004,-0.34918942936524733,1.8952462488267154,1.0565471244422473,0.7981893106421607,1.0862348451888724,0.5384941059939137,0.8851033351717401,-0.416487053470437,-1.1609864666620666,-1.626474093707233,-0.4519830955892017,1.166425425813176,-1.6051986925002923,-0.10083522927632682,-1.1795922303827586,0.9759267282876607,-0.7183307098712213,0.021539624973291538
171,1.3892496511112316,-2.1200483674334762,-4.595215098429816,2.6589208214148075,2.1890617129323924,-0.3617426505117942,1.978037648364206,0.9548251436726192,0.6980329959680649,1.0595240758910403,0.2859521365903981,0.734985609236424,-0.3821077331848439,-1.2688345192579034,-1.5654801489600443,-0.45339632492156934,1.4859584013932028,-1.5725039458480623,-0.057963889567944626,-1.2232100512820896,0.9379115026094009,-0.8193438091977825,0.04738683941156374
173,1.3723463879887725,-2.120976933495827,-4.61548069709897,2.6639464433812696,2.1705466755348155,-0.3512269854961554,1.9330569911197748,0.9577427321015488,0.7217724954035307,1.0448500249150894,0.30134488956006633,0.7503458762225677,-0.3936899982777522,-1.237742514382738,-1.5810183730094511,-0.4418774403516128,1.430240105066395,-1.603179611250142,-0.06053208393896803,-1.183021935593004,0.9372642109927045,-0.7343545940391847,0.0396443346472779
175,1.3465174883974216,-2.422015273168559,-3.3776209093129435,2.5064078071906115,1.9359652693229528,-0.366076817390276,2.07638086389411,0.8702277263119442,0.7130032539344979,1.0810680579354828,-0.1474647668289153,0.7883505916600835,-0.3457712528680057,-1.153262475657117,-1.7401893881895107,-0.5866029366904106,1.1553634936796024,-1.3601124996507101,-0.11460636089631393,-1.108403625130678,0.8355443401537554,-0.6934473207933749,0.10674473409635254
177,1.2911329262514992,-2.237115733623588,-3.959783415796295,2.449304256756731,1.8934347215169445,-0.3016872437433875,2.0095587871315077,1.0103356005210804,0.8410827769777081,1.1562400789700988,-0.2071868579177183,0.9282653459138648,-0.3189298000201717,-1.051588816455511,-1.5092253558942286,-0.48171744325239185,1.1548157920306137,-1.4384717934143252,-0.09780375804406471,-1.0718322185154685,0.8544557874960259,-0.91722533669651,0.003941699807592514
179,1.2069402644636509,-2.1248169263672083,-3.725890607701459,2.432821664720609,1.9290446269431398,-0.1674835781677131,1.8386501261475732,1.1391362092962618,0.8430146653934387,1.2507888679630597,-0.31694774724055064,0.9417474720643857,-0.3533971553552848,-1.120611723206237,-1.4877814288922777,-0.4825949166393886,1.1250750283000217,-1.691004210284873,-0.09000913262176669,-1.0155348292297055,0.8420545491898634,-0.8665697121388845,-0.1066315066366399
181,1.1712849970597645,-2.5890291458233676,-4.171033156829312,2.937481148525439,2.490819849553754,-0.37713143008776484,2.188498057092117,1.3035863893448245,0.880410831385722,1.2434340925235094,-0.0035514481427085798,0.8779510263880796,-0.40774720046888735,-1.0263972821924296,-2.5792185266908163,-0.7908928583363224,1.5140120806005135,-1.6938755830350463,0.0951270133132649,-1.3125012718212243,0.9353735031164807,-0.7268909531105079,0.04028986763492348
183,1.3239766744136925,-2.1928471380582804,-3.72413714059848,2.4845593481161092,1.9062236457514237,-0.19120740376082201,1.956298407236973,0.9546174895104245,0.803619982548375,1.106131971967541,-0.24551937095025744,0.8038582423118208,-0.29257827392424174,-1.0787565744133158,-1.5532916904697918,-0.4917411762695205,1.4341885278371609,-1.5204169017372755,-0.051264403466160235,-1.1882993689146137,0.8063302583872671,-1.0140466129257617,-0.03569849259228386
185,1.346503627745558,-2.3298151862054155,-3.2416671866048814,2.492716030141273,1.9127520820277164,-0.3110141984830621,2.0298788956922182,0.8426019419702007,0.7151782072603803,1.0663888210914667,-0.1564365877857803,0.755194321936548,-0.34648820116935575,-1.162888243138477,-1.7115055012506613,-0.5673928779027877,1.2687824462646407,-1.4135617632946422,-0.09805317064994323,-1.1696238973584459,0.8324564755749924,-0.8352661150911782,0.0812600792296565
187,1.1438926781515062,-1.9670489519676693,-3.8299108012953704,2.5620965701665037,2.1369590518479895,-0.32435448499975994,1.9377606424554776,1.1723381199573106,0.7641219458968291,1.1003627416377837,-0.2693883982957237,0.8788456165557066,-0.38397614510650513,-1.1286982958338587,-1.4089038415289838,-0.43922511271593034,0.9825837137909432,-1.7320054739936879,-0.13762440445166568,-0.9159148104276653,0.8441537769677336,-0.9145104239636908,-0.07155371284728318
189,1.0638390095097137,-2.590520219409594,-4.968800921176143,3.1445855461166987,2.863473148524875,-0.22455047269454464,2.2718195603595803,1.5821880503905374,1.175786179778434,1.3829571979878903,0.17976164291094676,1.0168295928404931,-0.4842770144174642,-0.8848408952526894,-3.1162892129818207,-0.7966493758442361,1.7262455944137578,-2.0029864052882447,0.25790748001315134,-1.6069401433037935,1.045485231982565,-1.0232761454113524,-0.011747429048768687
191,1.0483493894489748,-2.617076934627386,-4.974691963453044,3.1555281912677664,2.9119431289507407,-0.2003207511165721,2.2625130594328007,1.6103135880887551,1.2277711735072607,1.3871721323260506,0.19528726405118757,1.0308933634960589,-0.48486757214574805,-0.8726641888523732,-3.165426103400982,-0.778488364512488,1.7233724625283067,-2.0472421190064463,0.27741145170997505,-1.63822396351613,1.0465090080887176,-1.0688958347407658,-0.029166417524669974
193,1.011346482883642,-2.6209913653373684,-5.000766269713037,3.165961538666289,2.989010270433052,-0.1696885002502091,2.2478821829428153,1.654772555377774,1.3073519548055663,1.3754306680166324,0.22030316768048852,1.0501023184259153,-0.5026167438031397,-0.860736256761327,-3.1898970137720903,-0.7649304042626381,1.7086648954457528,-2.1148297228389463,0.3028629027937093,-1.7199717809448973,1.0437271744504377,-1.0705808650639588,-0.06240718917446042
195,1.1287363345755006,-2.5182016501614717,-4.871228343197625,3.07273349511507,2.6641497590939194,-0.3565187156493588,2.2468831848950295,1.4444675270621148,0.9689427407909572,1.311801768668599,0.07302041209159515,0.9247262400001088,-0.4623104404610938,-0.9586241951463652,-2.5792774928467885,-0.823483139000051,1.7122618822283142,-1.8271414369645997,0.16965724449538833,-1.5071594916063882,0.9984701436562968,-0.8373386302630328,0.025432802623879702
197,1.0878248836172162,-2.605872408672239,-4.82998910374252,3.114826618281846,2.795722397672823,-0.2501201371237327,2.2645992183693284,1.5366910135058807,1.1184606165583535,1.3764767826024724,0.15256690132675654,0.9964611452611774,-0.4682121949002056,-0.9060642713356719,-3.068573763478586,-0.7989877922087736,1.7054202525841302,-1.9470856783175163,0.2301913310503192,-1.5370447272370988,1.0311805570455252,-0.999359387474164,0.0008877466146648416
199,1.2291248780800705,-2.4375170778941975,-5.319760869661495,3.1013931456163184,2.618873667833397,-0.2568498641084762,2.276201389042966,1.4247455934605968,0.9410235841844026,1.363078532991052,0.05340451524827028,0.974833230463207,-0.35260203134004975,-0.9280029050451386,-2.8442986917074693,-0.7796410766931796,1.8357981121984652,-1.734077620125717,0.21191890714399886,-1.3975142105352347,1.0150427454762143,-1.0947802721892037,0.09960631756117344
201,1.268639299634911,-2.222423728878491,-4.667575186836629,2.9342616092054583,2.3813861847064377,-0.4709502496426534,2.1418349243360213,1.1037675899628652,0.6859266907728698,1.160594295546863,-0.11251832434622422,0.7154027000480703,-0.34727137140462094,-1.1518213861488844,-1.9620638176695806,-0.6165545187822117,1.66981411497088,-1.5980326433792342,0.12087034268409269,-1.3298576484757563,0.9420415984450741,-0.842095853790541,0.19662537904128596
203,1.0486958131342652,-2.6206766558117893,-4.953728079421163,3.1570845236917497,2.9130441899285637,-0.2001733659001106,2.258700773859199,1.608543212315309,1.2259052854008408,1.3805525004109942,0.1881189062962152,1.0275141674765598,-0.48117535978926096,-0.8719067621260264,-3.1567885827115756,-0.7758911089784233,1.7199191784026948,-2.047130398271265,0.277739960356179,-1.6407956664517904,1.0452772760193407,-1.0741115705626898,-0.028718237267836066
205,1.1895501103315618,-2.3420340919162754,-4.922327751055238,3.0337221179671436,2.5547738925856893,-0.36262849022039756,2.219607308574057,1.310508904931142,0.8700720783336848,1.2624576869559059,-0.034536360884909634,0.8760179496721441,-0.39266123934882113,-1.0404905092794507,-2.4495749284781008,-0.7507365415629019,1.7391817010547137,-1.741989867833051,0.16692959190569656,-1.4568039798349686,0.9627363388924897,-0.8020767786475842,0.11030285785747473
207,1.1483766142113772,-2.6161954898017363,-4.873522407307404,3.1171418276408103,2.692516296829516,-0.26962630912402386,2.2835503602170504,1.48957804152063,1.0006087426169534,1.39698873692205,0.1116352424134206,0.9678936997868308,-0.42582665455244495,-0.905448756091185,-2.955187978078852,-0.7879009238575145,1.754832156878611,-1.8723472138754529,0.21603161934189874,-1.4402884734391463,1.0344955979633346,-1.1095141626800755,0.04220943246534681
209,1.2383625704813546,-2.5577086352111955,-4.987285744865045,3.064422896466872,2.548693167438688,-0.28453162673991805,2.268667191296579,1.4053540606692052,0.8646811693160599,1.3784193108106675,0.04784691096715754,0.9118923000057313,-0.36087892013069034,-0.9295842101846752,-2.6466866602755283,-0.7514072511512317,1.8056915320968945,-1.729142545317937,0.18349251595021165,-1.3102330532987443,1.001732454312005,-1.2418118471644002,0.08001441452794111
