branch,layer,ctype,correlation,p_value,reject_H0,p_adjusted
within_region_cross_layer__clr_false__thickness_relative,l1,OPC,0.22423740530816735,0.46853146853146854,False,0.5410422910422911
within_region_cross_layer__clr_false__thickness_relative,l1,Pax6,0.3724306340639624,0.1108891108891109,False,0.18545247855592684
within_region_cross_layer__clr_false__thickness_relative,l1,Sncg,0.5469549866249689,0.052947052947052944,False,0.11164922034487251
within_region_cross_layer__clr_false__thickness_relative,l1,VLMC,0.20466219430001054,0.2547452547452547,False,0.32091285338038583
within_region_cross_layer__clr_false__thickness_relative,l2,Astro,0.2708176729177512,0.07592407592407592,False,0.15310689310689313
within_region_cross_layer__clr_false__thickness_relative,l2,Chandelier,-0.17615228125108842,0.30569430569430567,False,0.3753461728145272
within_region_cross_layer__clr_false__thickness_relative,l2,Endo,-0.01742292838075311,0.906093906093906,False,0.9155323842823843
within_region_cross_layer__clr_false__thickness_relative,l2,L2/3 IT,0.30877505909120606,0.04995004995004995,False,0.11011715557170103
within_region_cross_layer__clr_false__thickness_relative,l2,Lamp5,0.37611152910165385,0.02097902097902098,False,0.06166560712015257
within_region_cross_layer__clr_false__thickness_relative,l2,Lamp5_Lhx6,0.22347613300534486,0.2007992007992008,False,0.2743313025003166
within_region_cross_layer__clr_false__thickness_relative,l2,Micro-PVM,0.0802237555926329,0.6903096903096904,False,0.7330929939625592
within_region_cross_layer__clr_false__thickness_relative,l2,OPC,0.2855131496227676,0.07892107892107893,False,0.15310689310689313
within_region_cross_layer__clr_false__thickness_relative,l2,Pax6,0.4788374278527446,0.002997002997002997,True,0.013843299557585271
within_region_cross_layer__clr_false__thickness_relative,l2,Pvalb,0.10818308837507629,0.47652347652347654,False,0.5437973790914967
within_region_cross_layer__clr_false__thickness_relative,l2,Sncg,0.3637851637535502,0.028971028971028972,False,0.07595107595107596
within_region_cross_layer__clr_false__thickness_relative,l2,Sst,0.15833645179669537,0.25074925074925075,False,0.3200352279299648
within_region_cross_layer__clr_false__thickness_relative,l2,Vip,0.12497332555312216,0.4405594405594406,False,0.5148706714971776
within_region_cross_layer__clr_false__thickness_relative,l3,Astro,0.3030594375069006,0.15784215784215785,False,0.2392295204795205
within_region_cross_layer__clr_false__thickness_relative,l3,Chandelier,0.295416669059338,0.12887112887112886,False,0.20162095968547583
within_region_cross_layer__clr_false__thickness_relative,l3,Endo,0.07228831129260879,0.6843156843156843,False,0.7330929939625592
within_region_cross_layer__clr_false__thickness_relative,l3,L2/3 IT,0.000571533834575411,0.999000999000999,False,0.999000999000999
within_region_cross_layer__clr_false__thickness_relative,l3,L4 IT,-0.5176137598466379,0.014985014985014986,True,0.04688859527569206
within_region_cross_layer__clr_false__thickness_relative,l3,L5 ET,0.43456446448526465,0.07792207792207792,False,0.15310689310689313
within_region_cross_layer__clr_false__thickness_relative,l3,L5 IT,-0.28335444939564497,0.22477522477522477,False,0.29463779463779466
within_region_cross_layer__clr_false__thickness_relative,l3,L5/6 NP,0.23862493549488745,0.4245754245754246,False,0.5022416607782462
within_region_cross_layer__clr_false__thickness_relative,l3,L6 CT,0.38639406125187664,0.11588411588411589,False,0.19052134306371596
within_region_cross_layer__clr_false__thickness_relative,l3,L6 IT,-0.038767546032564014,0.8721278721278721,False,0.8904884589095116
within_region_cross_layer__clr_false__thickness_relative,l3,L6 IT Car3,0.37183211418213574,0.16183816183816183,False,0.24151233382002613
within_region_cross_layer__clr_false__thickness_relative,l3,L6b,0.4484833846180517,0.061938061938061936,False,0.12782961719131933
within_region_cross_layer__clr_false__thickness_relative,l3,Lamp5,0.43002922323080817,0.09090909090909091,False,0.1603305785123967
within_region_cross_layer__clr_false__thickness_relative,l3,Lamp5_Lhx6,0.38869375434573494,0.12487512487512488,False,0.19857191988339531
within_region_cross_layer__clr_false__thickness_relative,l3,Micro-PVM,0.06553905971718615,0.7112887112887113,False,0.7418817741398387
within_region_cross_layer__clr_false__thickness_relative,l3,OPC,0.22557019885838056,0.3936063936063936,False,0.4772477522477523
within_region_cross_layer__clr_false__thickness_relative,l3,Oligo,0.17225907571894283,0.5584415584415584,False,0.6129937478252085
within_region_cross_layer__clr_false__thickness_relative,l3,Pax6,-0.09937929458694425,0.6953046953046953,False,0.7330929939625592
within_region_cross_layer__clr_false__thickness_relative,l3,Pvalb,-0.3407391850330616,0.04595404595404595,False,0.1081708988685733
within_region_cross_layer__clr_false__thickness_relative,l3,Sncg,0.35876433225202065,0.2177822177822178,False,0.2934010434010434
within_region_cross_layer__clr_false__thickness_relative,l3,Sst,0.24685923361640383,0.42157842157842157,False,0.5022416607782462
within_region_cross_layer__clr_false__thickness_relative,l3,Vip,0.2913883889369586,0.2967032967032967,False,0.3689771766694844
within_region_cross_layer__clr_false__thickness_relative,l4,Astro,0.8332912105294836,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Chandelier,0.7125313789654921,0.001998001998001998,True,0.010767010767010766
within_region_cross_layer__clr_false__thickness_relative,l4,Endo,0.7618446071288499,0.002997002997002997,True,0.013843299557585271
within_region_cross_layer__clr_false__thickness_relative,l4,L2/3 IT,0.816378695320483,0.001998001998001998,True,0.010767010767010766
within_region_cross_layer__clr_false__thickness_relative,l4,L4 IT,0.6273961789751169,0.008991008991008992,True,0.031147424004566868
within_region_cross_layer__clr_false__thickness_relative,l4,L5 ET,0.8349806542468898,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,L5 IT,0.6434127749034932,0.006993006993006993,True,0.02512302512302512
within_region_cross_layer__clr_false__thickness_relative,l4,L5/6 NP,0.8414719205421746,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Lamp5,0.87052215821139,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Lamp5_Lhx6,0.8572777987512191,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Micro-PVM,0.829375039152461,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,OPC,0.8662183716248197,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Oligo,0.8571371258485935,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Pax6,0.8889007040146669,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Pvalb,0.759391010104556,0.001998001998001998,True,0.010767010767010766
within_region_cross_layer__clr_false__thickness_relative,l4,Sncg,0.8357859689510759,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l4,Sst,0.7185628404510195,0.002997002997002997,True,0.013843299557585271
within_region_cross_layer__clr_false__thickness_relative,l4,Vip,0.8065586345618595,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l5,Astro,0.3281443642601883,0.15284715284715283,False,0.2353360924789496
within_region_cross_layer__clr_false__thickness_relative,l5,Chandelier,0.5059254199384274,0.052947052947052944,False,0.11164922034487251
within_region_cross_layer__clr_false__thickness_relative,l5,Endo,0.1418328015986267,0.5244755244755245,False,0.5915596031875102
within_region_cross_layer__clr_false__thickness_relative,l5,L4 IT,0.49438739333194415,0.04795204795204795,False,0.1081708988685733
within_region_cross_layer__clr_false__thickness_relative,l5,L5 ET,0.5633589407667989,0.00999000999000999,True,0.0334148610010679
within_region_cross_layer__clr_false__thickness_relative,l5,L5 IT,0.5906328313610281,0.001998001998001998,True,0.010767010767010766
within_region_cross_layer__clr_false__thickness_relative,l5,L5/6 NP,0.5624685165308494,0.005994005994005994,True,0.022362253131483902
within_region_cross_layer__clr_false__thickness_relative,l5,L6 CT,0.6139296518997627,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l5,L6 IT,0.4584637485689953,0.03496503496503497,False,0.0869643177335485
within_region_cross_layer__clr_false__thickness_relative,l5,L6 IT Car3,0.05624284891804156,0.8361638361638362,False,0.8628499160414054
within_region_cross_layer__clr_false__thickness_relative,l5,L6b,0.4636888515166451,0.01998001998001998,False,0.06056443556443557
within_region_cross_layer__clr_false__thickness_relative,l5,Lamp5,0.35090003025937155,0.2217782217782218,False,0.29463779463779466
within_region_cross_layer__clr_false__thickness_relative,l5,Lamp5_Lhx6,0.5133424815464095,0.029970029970029972,False,0.07650244492349756
within_region_cross_layer__clr_false__thickness_relative,l5,Micro-PVM,0.39791427729049694,0.0899100899100899,False,0.1603305785123967
within_region_cross_layer__clr_false__thickness_relative,l5,OPC,0.49737995422407033,0.03996003996003996,False,0.09690309690309691
within_region_cross_layer__clr_false__thickness_relative,l5,Oligo,0.37398315068885807,0.08391608391608392,False,0.15839929301467762
within_region_cross_layer__clr_false__thickness_relative,l5,Pvalb,0.5233746121060655,0.028971028971028972,False,0.07595107595107596
within_region_cross_layer__clr_false__thickness_relative,l5,Sst,0.5268840109301766,0.02197802197802198,False,0.06270200387847448
within_region_cross_layer__clr_false__thickness_relative,l5,Vip,0.4552310660113942,0.0939060939060939,False,0.16265876980162697
within_region_cross_layer__clr_false__thickness_relative,l6,Astro,0.559402370473005,0.11888111888111888,False,0.1921911421911422
within_region_cross_layer__clr_false__thickness_relative,l6,Chandelier,0.7769837295501831,0.003996003996003996,True,0.01615051615051615
within_region_cross_layer__clr_false__thickness_relative,l6,Endo,0.4236902703830324,0.004995004995004995,True,0.01938061938061938
within_region_cross_layer__clr_false__thickness_relative,l6,L5 ET,-0.486284454243267,0.001998001998001998,True,0.010767010767010766
within_region_cross_layer__clr_false__thickness_relative,l6,L5 IT,0.26910504112913175,0.5414585414585414,False,0.6036951554192933
within_region_cross_layer__clr_false__thickness_relative,l6,L5/6 NP,0.6087583435763572,0.18981018981018982,False,0.2707586531115943
within_region_cross_layer__clr_false__thickness_relative,l6,L6 CT,0.39624327364976125,0.09090909090909091,False,0.1603305785123967
within_region_cross_layer__clr_false__thickness_relative,l6,L6 IT,0.39022285103208865,0.1968031968031968,False,0.2727130012844299
within_region_cross_layer__clr_false__thickness_relative,l6,L6 IT Car3,0.55062941959571,0.1968031968031968,False,0.2727130012844299
within_region_cross_layer__clr_false__thickness_relative,l6,L6b,0.737067175445468,0.01098901098901099,True,0.03553113553113553
within_region_cross_layer__clr_false__thickness_relative,l6,Lamp5,0.6683090948438816,0.04795204795204795,False,0.1081708988685733
within_region_cross_layer__clr_false__thickness_relative,l6,Lamp5_Lhx6,0.8066906590709662,0.000999000999000999,True,0.0074540843771613
within_region_cross_layer__clr_false__thickness_relative,l6,Micro-PVM,0.48115621012389037,0.23276723276723277,False,0.30104562104562105
within_region_cross_layer__clr_false__thickness_relative,l6,OPC,0.7710145109030383,0.003996003996003996,True,0.01615051615051615
within_region_cross_layer__clr_false__thickness_relative,l6,Oligo,0.745562523467019,0.003996003996003996,True,0.01615051615051615
within_region_cross_layer__clr_false__thickness_relative,l6,Pvalb,0.7228000245237286,0.025974025974025976,False,0.07198515769944341
within_region_cross_layer__clr_false__thickness_relative,l6,Sst,0.6771263488428749,0.08491508491508491,False,0.15839929301467762
within_region_cross_layer__clr_true__thickness_absolute,l1,Astro,0.03247258680849755,0.935064935064935,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l1,Endo,-0.12001275314919968,0.5524475524475524,False,0.893123543123543
within_region_cross_layer__clr_true__thickness_absolute,l1,Lamp5,0.5040526114830859,0.24775224775224775,False,0.6837051837051837
within_region_cross_layer__clr_true__thickness_absolute,l1,Micro-PVM,-0.3810535861516194,0.3996003996003996,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l1,OPC,-0.006881395345370485,0.978021978021978,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l1,Pax6,-0.2720699264531307,0.13986013986013987,False,0.5112473733163388
within_region_cross_layer__clr_true__thickness_absolute,l1,Sncg,0.40338880508508856,0.45554445554445555,False,0.8182928182928183
within_region_cross_layer__clr_true__thickness_absolute,l1,VLMC,-0.36316674839209945,0.3086913086913087,False,0.7485764235764236
within_region_cross_layer__clr_true__thickness_absolute,l2,Astro,-0.0159965428130574,0.9210789210789211,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l2,Chandelier,-0.2913911602980964,0.4015984015984016,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l2,Endo,-0.1999216194469494,0.3946053946053946,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l2,L2/3 IT,-0.09610844938257991,0.7332667332667333,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l2,Lamp5,0.33412952191502787,0.2857142857142857,False,0.7293233082706767
within_region_cross_layer__clr_true__thickness_absolute,l2,Lamp5_Lhx6,0.364078355052202,0.21178821178821178,False,0.641983016983017
within_region_cross_layer__clr_true__thickness_absolute,l2,Micro-PVM,0.017015271682481802,0.972027972027972,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l2,OPC,0.09275778636410924,0.8161838161838162,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l2,Pax6,0.5435077926677196,0.01898101898101898,False,0.11507242757242757
within_region_cross_layer__clr_true__thickness_absolute,l2,Pvalb,-0.34774075477071353,0.2987012987012987,False,0.7429237429237429
within_region_cross_layer__clr_true__thickness_absolute,l2,Sncg,0.4311805653624599,0.14085914085914086,False,0.5112473733163388
within_region_cross_layer__clr_true__thickness_absolute,l2,Sst,-0.20637626527818764,0.45054945054945056,False,0.8182928182928183
within_region_cross_layer__clr_true__thickness_absolute,l2,Vip,0.11856129354091424,0.7332667332667333,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,Astro,0.3060646045550655,0.24175824175824176,False,0.6837051837051837
within_region_cross_layer__clr_true__thickness_absolute,l3,Chandelier,0.23726270032769783,0.36563436563436563,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l3,Endo,0.06419751533723084,0.7142857142857143,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,L2/3 IT,0.06712446780627059,0.8581418581418582,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l3,L4 IT,-0.1443420245118577,0.6803196803196803,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,L5 ET,0.0008212507315957355,1.0,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l3,L5 IT,-0.24031314355503283,0.43956043956043955,False,0.8182928182928183
within_region_cross_layer__clr_true__thickness_absolute,l3,L5/6 NP,-0.08297277832022464,0.7562437562437563,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 CT,-0.0020964770066976865,0.996003996003996,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 IT,-0.6844068817436624,0.000999000999000999,True,0.048451548451548455
within_region_cross_layer__clr_true__thickness_absolute,l3,L6 IT Car3,-0.12065852152574051,0.7432567432567433,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,L6b,0.12180426987332073,0.7172827172827173,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,Lamp5,0.3492047856165896,0.1838161838161838,False,0.5751667687151558
within_region_cross_layer__clr_true__thickness_absolute,l3,Lamp5_Lhx6,0.17870518900999957,0.5164835164835165,False,0.8491339169305273
within_region_cross_layer__clr_true__thickness_absolute,l3,Micro-PVM,0.23127277213731032,0.4675324675324675,False,0.8245572609208973
within_region_cross_layer__clr_true__thickness_absolute,l3,OPC,-0.04456970844454396,0.8471528471528471,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l3,Oligo,-0.22222687742502834,0.3786213786213786,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l3,Pax6,0.17248182708466883,0.6013986013986014,False,0.9175511988011988
within_region_cross_layer__clr_true__thickness_absolute,l3,Pvalb,-0.08236739155389036,0.8191808191808192,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l3,Sncg,0.11631461430130711,0.6993006993006993,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l3,Sst,0.013985579072256683,0.961038961038961,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l3,Vip,0.31023470196239006,0.16783216783216784,False,0.5426573426573427
within_region_cross_layer__clr_true__thickness_absolute,l4,Astro,-0.3617883328704846,0.12387612387612387,False,0.5006660006660006
within_region_cross_layer__clr_true__thickness_absolute,l4,Chandelier,0.09850201047368251,0.7472527472527473,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l4,Endo,0.25745277692218516,0.11488511488511488,False,0.5006660006660006
within_region_cross_layer__clr_true__thickness_absolute,l4,L2/3 IT,-0.39919866243296653,0.07692307692307693,False,0.37307692307692314
within_region_cross_layer__clr_true__thickness_absolute,l4,L4 IT,-0.4790070989313569,0.007992007992007992,False,0.08613608613608613
within_region_cross_layer__clr_true__thickness_absolute,l4,L5 ET,-0.25537569964776735,0.4005994005994006,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l4,L5 IT,-0.6345217264469556,0.002997002997002997,False,0.07267732267732267
within_region_cross_layer__clr_true__thickness_absolute,l4,L5/6 NP,0.20201805947306103,0.3306693306693307,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l4,Lamp5,0.32188894992133865,0.03296703296703297,False,0.17340554182659446
within_region_cross_layer__clr_true__thickness_absolute,l4,Lamp5_Lhx6,0.08460518461282876,0.6053946053946054,False,0.9175511988011988
within_region_cross_layer__clr_true__thickness_absolute,l4,Micro-PVM,-0.06799119616274134,0.5724275724275725,False,0.9065128419967131
within_region_cross_layer__clr_true__thickness_absolute,l4,OPC,-0.10878515787206303,0.7342657342657343,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l4,Oligo,0.02882769463904953,0.8751248751248751,False,0.9986719163189751
within_region_cross_layer__clr_true__thickness_absolute,l4,Pax6,0.5534014318704757,0.012987012987012988,False,0.10982350982350983
within_region_cross_layer__clr_true__thickness_absolute,l4,Pvalb,-0.4778439578917066,0.008991008991008992,False,0.08721278721278723
within_region_cross_layer__clr_true__thickness_absolute,l4,Sncg,0.02939197458814509,0.8981018981018981,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l4,Sst,-0.5386179299450583,0.006993006993006993,False,0.08479020979020979
within_region_cross_layer__clr_true__thickness_absolute,l4,Vip,-0.3935834116469094,0.022977022977022976,False,0.13110418992771936
within_region_cross_layer__clr_true__thickness_absolute,l5,Astro,-0.38810772253320897,0.3516483516483517,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l5,Chandelier,0.4143107875691415,0.4025974025974026,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l5,Endo,-0.004880157507066676,0.981018981018981,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l5,L4 IT,0.5279304076129209,0.11888111888111888,False,0.5006660006660006
within_region_cross_layer__clr_true__thickness_absolute,l5,L5 ET,0.6945331773114015,0.014985014985014986,False,0.10982350982350983
within_region_cross_layer__clr_true__thickness_absolute,l5,L5 IT,-0.3828657015170861,0.27472527472527475,False,0.7202257202257203
within_region_cross_layer__clr_true__thickness_absolute,l5,L5/6 NP,-0.02407560197619122,0.961038961038961,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 CT,-0.2882670000939391,0.15284715284715283,False,0.5112473733163388
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 IT,-0.4921724481321307,0.014985014985014986,False,0.10982350982350983
within_region_cross_layer__clr_true__thickness_absolute,l5,L6 IT Car3,-0.13744356643335243,0.7972027972027972,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l5,L6b,-0.36112698025039086,0.14385614385614387,False,0.5112473733163388
within_region_cross_layer__clr_true__thickness_absolute,l5,Lamp5,-0.39409866983643477,0.24475524475524477,False,0.6837051837051837
within_region_cross_layer__clr_true__thickness_absolute,l5,Lamp5_Lhx6,-0.5402138178881541,0.03396603396603397,False,0.17340554182659446
within_region_cross_layer__clr_true__thickness_absolute,l5,Micro-PVM,0.0614909656676973,0.8501498501498501,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_absolute,l5,OPC,0.03809023632798668,0.9080919080919081,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l5,Oligo,-0.2922276384570929,0.5064935064935064,False,0.8470667263770711
within_region_cross_layer__clr_true__thickness_absolute,l5,Pvalb,0.5335214238957457,0.016983016983016984,False,0.10982350982350983
within_region_cross_layer__clr_true__thickness_absolute,l5,Sst,0.1942225215085648,0.5794205794205795,False,0.9065128419967131
within_region_cross_layer__clr_true__thickness_absolute,l5,Vip,0.16551447513567175,0.7422577422577422,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l6,Astro,-0.26260896107619663,0.4995004995004995,False,0.8470667263770711
within_region_cross_layer__clr_true__thickness_absolute,l6,Chandelier,0.7151896944129525,0.006993006993006993,False,0.08479020979020979
within_region_cross_layer__clr_true__thickness_absolute,l6,Endo,0.28900655770673755,0.0999000999000999,False,0.4614433185861757
within_region_cross_layer__clr_true__thickness_absolute,l6,L5 ET,-0.7128067037899917,0.002997002997002997,False,0.07267732267732267
within_region_cross_layer__clr_true__thickness_absolute,l6,L5 IT,-0.511015214945331,0.015984015984015984,False,0.10982350982350983
within_region_cross_layer__clr_true__thickness_absolute,l6,L5/6 NP,-0.04363077317523876,0.9230769230769231,False,1.0
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 CT,-0.5903578029505021,0.15284715284715283,False,0.5112473733163388
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 IT,-0.3733803727657797,0.4855144855144855,False,0.8409804481233053
within_region_cross_layer__clr_true__thickness_absolute,l6,L6 IT Car3,-0.464201502120251,0.006993006993006993,False,0.08479020979020979
within_region_cross_layer__clr_true__thickness_absolute,l6,L6b,-0.4151702916221645,0.34265734265734266,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l6,Lamp5,0.25957573944862683,0.25374625374625376,False,0.6837051837051837
within_region_cross_layer__clr_true__thickness_absolute,l6,Lamp5_Lhx6,0.7913491121391665,0.000999000999000999,True,0.048451548451548455
within_region_cross_layer__clr_true__thickness_absolute,l6,Micro-PVM,-0.14799031068801577,0.7332667332667333,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l6,OPC,0.6720224303714487,0.003996003996003996,False,0.07752247752247753
within_region_cross_layer__clr_true__thickness_absolute,l6,Oligo,0.325434889795744,0.3986013986013986,False,0.7657244716068246
within_region_cross_layer__clr_true__thickness_absolute,l6,Pvalb,0.14746155515648982,0.6933066933066933,False,0.9526707059174593
within_region_cross_layer__clr_true__thickness_absolute,l6,Sst,0.11698931667725615,0.8431568431568431,False,0.9909495266638124
within_region_cross_layer__clr_true__thickness_relative,l1,Astro,-0.06120033891735961,0.7902097902097902,False,0.8743302152393062
within_region_cross_layer__clr_true__thickness_relative,l1,Endo,0.008517769192730862,0.958041958041958,False,0.9680215617715617
within_region_cross_layer__clr_true__thickness_relative,l1,Lamp5,0.11764806193122755,0.7922077922077922,False,0.8743302152393062
within_region_cross_layer__clr_true__thickness_relative,l1,Micro-PVM,-0.03688309693997014,0.9180819180819181,False,0.9465902518534098
within_region_cross_layer__clr_true__thickness_relative,l1,OPC,-0.2968967144552545,0.24875124875124874,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l1,Pax6,-0.29650645811271276,0.07692307692307693,False,0.2984615384615385
within_region_cross_layer__clr_true__thickness_relative,l1,Sncg,0.3878002936383456,0.28771228771228774,False,0.5366940751556137
within_region_cross_layer__clr_true__thickness_relative,l1,VLMC,-0.4776011355046647,0.052947052947052944,False,0.24456495885067311
within_region_cross_layer__clr_true__thickness_relative,l2,Astro,0.10624802293964615,0.4805194805194805,False,0.7076862531407986
within_region_cross_layer__clr_true__thickness_relative,l2,Chandelier,-0.3214221428409026,0.07192807192807193,False,0.29070929070929075
within_region_cross_layer__clr_true__thickness_relative,l2,Endo,-0.11875516867813135,0.4305694305694306,False,0.6798598227169655
within_region_cross_layer__clr_true__thickness_relative,l2,L2/3 IT,0.026939484027749837,0.8991008991008991,False,0.9465902518534098
within_region_cross_layer__clr_true__thickness_relative,l2,Lamp5,0.28509887992362265,0.052947052947052944,False,0.24456495885067311
within_region_cross_layer__clr_true__thickness_relative,l2,Lamp5_Lhx6,0.11700884664040663,0.4905094905094905,False,0.7087769373483659
within_region_cross_layer__clr_true__thickness_relative,l2,Micro-PVM,-0.02163135924375547,0.9270729270729271,False,0.9465902518534098
within_region_cross_layer__clr_true__thickness_relative,l2,OPC,0.1802672180132895,0.2937062937062937,False,0.5375379337643489
within_region_cross_layer__clr_true__thickness_relative,l2,Pax6,0.3557188604075597,0.00999000999000999,False,0.074540843771613
within_region_cross_layer__clr_true__thickness_relative,l2,Pvalb,-0.10088798690510074,0.5774225774225774,False,0.7532600732600733
within_region_cross_layer__clr_true__thickness_relative,l2,Sncg,0.25419393205463425,0.13086913086913088,False,0.3793064078778365
within_region_cross_layer__clr_true__thickness_relative,l2,Sst,-0.09982779268486276,0.5374625374625375,False,0.7141625497789882
within_region_cross_layer__clr_true__thickness_relative,l2,Vip,-0.1916390291332736,0.24375624375624375,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l3,Astro,-0.11526568349908257,0.6573426573426573,False,0.795562462229129
within_region_cross_layer__clr_true__thickness_relative,l3,Chandelier,-0.11115835850001568,0.6643356643356644,False,0.795562462229129
within_region_cross_layer__clr_true__thickness_relative,l3,Endo,-0.030707824565182694,0.8641358641358642,False,0.9211118551777893
within_region_cross_layer__clr_true__thickness_relative,l3,L2/3 IT,-0.3017231749886689,0.26073926073926074,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l3,L4 IT,-0.5065369147434855,0.03196803196803197,False,0.17227217227217226
within_region_cross_layer__clr_true__thickness_relative,l3,L5 ET,0.4477651298357555,0.06693306693306693,False,0.2822829344568475
within_region_cross_layer__clr_true__thickness_relative,l3,L5 IT,-0.3897133900410327,0.11588411588411589,False,0.3746919746919747
within_region_cross_layer__clr_true__thickness_relative,l3,L5/6 NP,0.05799153516929304,0.8371628371628371,False,0.9065823065823067
within_region_cross_layer__clr_true__thickness_relative,l3,L6 CT,0.38689196126226355,0.09490509490509491,False,0.33223918938204655
within_region_cross_layer__clr_true__thickness_relative,l3,L6 IT,-0.27929721883274206,0.15984015984015984,False,0.41904041904041905
within_region_cross_layer__clr_true__thickness_relative,l3,L6 IT Car3,0.3238784922257246,0.24475524475524477,False,0.5201125405207038
within_region_cross_layer__clr_true__thickness_relative,l3,L6b,0.48471665507750206,0.02197802197802198,False,0.14212454212454212
within_region_cross_layer__clr_true__thickness_relative,l3,Lamp5,0.4023645274906591,0.0959040959040959,False,0.33223918938204655
within_region_cross_layer__clr_true__thickness_relative,l3,Lamp5_Lhx6,0.20334279776789002,0.44155844155844154,False,0.6798598227169655
within_region_cross_layer__clr_true__thickness_relative,l3,Micro-PVM,-0.1556554689457245,0.6033966033966034,False,0.7601229938892277
within_region_cross_layer__clr_true__thickness_relative,l3,OPC,-0.18343996026551024,0.3836163836163836,False,0.6415653312205036
within_region_cross_layer__clr_true__thickness_relative,l3,Oligo,0.01657133733020798,0.9690309690309691,False,0.9690309690309691
within_region_cross_layer__clr_true__thickness_relative,l3,Pax6,-0.23159109488878807,0.4355644355644356,False,0.6798598227169655
within_region_cross_layer__clr_true__thickness_relative,l3,Pvalb,-0.48377866869837705,0.03196803196803197,False,0.17227217227217226
within_region_cross_layer__clr_true__thickness_relative,l3,Sncg,0.3208868735992355,0.18681318681318682,False,0.4696073157611619
