phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,alpha,L2/3 IT_2,0.01018498435984877,0.017942239928553018,0.5676540053196221
meg,alpha,L2/3 IT_3,0.0036245124890289457,0.006385073398694924,0.5676540053196221
meg,alpha,L2/3 IT_4,0.005294224744570256,0.009326499408014045,0.5676540053196221
meg,alpha,L2/3 IT_5,0.0023890111855593347,0.00420856923966243,0.5676540053196221
meg,alpha,L2/3 IT_6,0.003919482201360639,0.006904702802464582,0.5676540053196221
meg,alpha,L2/3 IT_7,0.006596677490744165,0.01162094767045615,0.5676540053196221
meg,alpha,L2/3 IT_8,0.005538281628735204,0.00975643891672504,0.5676540053196221
meg,alpha,L4 IT_1,0.013895532477422078,0.02447887682849712,0.5676540053196221
meg,alpha,L4 IT_2,0.004899167071503952,0.008630551402073588,0.5676540053196221
meg,alpha,L4 IT_3,0.004273723074796725,0.007528746445452053,0.5676540053196221
meg,alpha,L5 ET_1,0.014452861109184846,0.025460687273838663,0.5676540053196221
meg,alpha,L5 IT_1,0.003979928149916049,0.007011186590104511,0.5676540053196221
meg,alpha,L5 IT_2,0.002242656737555836,0.003950745906026137,0.5676540053196221
meg,alpha,L5 IT_3,0.004115765113202122,0.007250481939054949,0.5676540053196221
meg,alpha,L5 IT_4,0.01488939995061903,0.026229710018932106,0.5676540053196221
meg,alpha,L5 IT_5,0.013346408529904099,0.023511520054173313,0.5676540053196221
meg,alpha,L5/6 NP_1,0.007780937090937608,0.013707182576042056,0.5676540053196221
meg,alpha,L5/6 NP_2,0.002184855814761905,0.003848921692240513,0.5676540053196221
meg,alpha,L6 CT_1,0.004200248823080868,0.007399311523779146,0.5676540053196221
meg,alpha,L6 CT_2,0.01916810247292315,0.03376722844073019,0.5676540053196221
meg,alpha,L6 IT Car3_1,0.0059460323541810816,0.010474747466695177,0.5676540053196221
meg,alpha,L6 IT_1,0.008620987477504873,0.015187045976449612,0.5676540053196221
meg,alpha,L6 IT_2,0.008263799284894248,0.014557810228505743,0.5676540053196221
meg,alpha,L6 IT_3,0.0046727522950305135,0.00823169087373828,0.5676540053196221
meg,alpha,L6b_1,0.005088079881154125,0.008963347097831613,0.5676540053196221
meg,alpha,L6b_2,0.0020899568696383956,0.003681744249230883,0.5676540053196221
meg,alpha,L6b_3,0.009262867052583012,0.016317804447389537,0.5676540053196221
meg,alpha,Lamp5_1,0.00459393749277491,0.00809284784344692,0.5676540053196221
meg,alpha,Lamp5_2,0.010117726795669907,0.017823756550388543,0.5676540053196221
meg,alpha,Lamp5_Lhx6_1,0.0012558279361966273,0.002212312296624285,0.5676540053196221
meg,alpha,Micro-PVM_1,0.00480419498911402,0.00846324511778787,0.5676540053196221
meg,alpha,Micro-PVM_2,0.003472460330254835,0.006117212769950665,0.5676540053196221
meg,alpha,OPC_1,0.0025331656247382225,0.004462516957511651,0.5676540053196221
meg,alpha,Oligo_1,0.002890133633931999,0.005091364822317578,0.5676540053196221
meg,alpha,Oligo_2,0.00664519367551347,0.011706415551092326,0.5676540053196221
meg,alpha,Pax6_1,0.003340559462369372,0.005884851390220427,0.5676540053196221
meg,alpha,Pax6_2,0.006517184770016371,0.01148091039425824,0.5676540053196221
meg,alpha,Pvalb_1,0.013378995211773744,0.023568925941499515,0.5676540053196221
meg,alpha,Pvalb_2,0.002991957498082933,0.00527074145526074,0.5676540053196221
meg,alpha,Pvalb_3,0.004488485767334322,0.00790708023773574,0.5676540053196221
meg,alpha,Pvalb_4,0.004978640263943582,0.008770554276526807,0.5676540053196221
meg,alpha,Pvalb_5,0.004128634966952101,0.0072731539428272695,0.5676540053196221
meg,alpha,Sncg_1,0.0060332516099326095,0.010628396088803319,0.5676540053196221
meg,alpha,Sncg_2,0.0039804848055285105,0.007012167214934504,0.5676540053196221
meg,alpha,Sncg_3,0.009089315195406813,0.016012069165774672,0.5676540053196221
meg,alpha,Sncg_4,0.003867194226430117,0.006812590398710677,0.5676540053196221
meg,alpha,Sst Chodl_1,0.006111640459238222,0.010766488744842054,0.5676540053196221
meg,alpha,Sst_1,0.007001485548358523,0.012334072309445401,0.5676540053196221
meg,alpha,Sst_10,0.00845446689674881,0.01489369724783049,0.5676540053196221
meg,alpha,Sst_2,0.008354944006103374,0.014718374093738768,0.5676540053196221
meg,alpha,Sst_3,0.005289098184892526,0.009317468273503077,0.5676540053196221
meg,alpha,Sst_4,0.009008895926317657,0.01587039964818909,0.5676540053196221
meg,alpha,Sst_5,0.012396147403963411,0.021837505395533433,0.5676540053196221
meg,alpha,Sst_6,0.007296179990701238,0.012853216787562462,0.5676540053196221
meg,alpha,Sst_7,0.0032317497037513522,0.005693168150785248,0.5676540053196221
meg,alpha,Sst_8,0.0020597023065677283,0.0036284467074410875,0.5676540053196221
meg,alpha,Sst_9,0.0062273464982312765,0.010970320723316168,0.5676540053196221
meg,alpha,VLMC_1,0.011558850152967618,0.02036249201916459,0.5676540053196221
meg,alpha,Vip_1,0.003134815219115583,0.005522404827127927,0.5676540053196221
meg,alpha,Vip_2,0.02978670516712784,0.052473346242586975,0.5676540053196221
meg,alpha,Vip_3,0.01687158140388012,0.029721593163744953,0.5676540053196221
meg,alpha,Vip_4,0.03193474686969115,0.05625741485204538,0.5676540053196221
meg,alpha,Vip_5,0.009838618432974356,0.01733206907865407,0.5676540053196221
meg,alpha,Vip_6,0.021865429914039846,0.03851893884150143,0.5676540053196221
meg,alpha,Vip_7,0.009440445487388713,0.016630633095019203,0.5676540053196221
meg,alpha,Vip_8,0.0063209671317105845,0.011135246245909098,0.5676540053196221
meg,alpha,Vip_9,0.0141940800524262,0.025004809125647075,0.5676540053196221
meg,beta,Astro_1,0.00044170767101554267,0.006825872886170881,0.06471079646244746
meg,beta,Astro_2,0.0016219298073163956,0.02506428441593395,0.06471079646244746
meg,beta,Chandelier_1,0.0009138753276185541,0.014122455255961626,0.06471079646244746
meg,beta,Endo_1,0.0002938240840683918,0.004540572827579118,0.06471079646244746
meg,beta,L2/3 IT_1,0.0004803173449952323,0.007422522534921463,0.06471079646244746
meg,beta,L2/3 IT_2,0.0012366743638607502,0.019110788793619764,0.06471079646244746
