,Astro_1,Astro_2,Chandelier_1,Endo_1,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L2/3 IT_7,L2/3 IT_8,L4 IT_1,L4 IT_2,L4 IT_3,L5 ET_1,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_5,L5/6 NP_1,L5/6 NP_2,L6 CT_1,L6 CT_2,L6 IT Car3_1,L6 IT_1,L6 IT_2,L6 IT_3,L6b_1,L6b_2,L6b_3,Lamp5_1,Lamp5_2,Lamp5_Lhx6_1,Micro-PVM_1,Micro-PVM_2,OPC_1,Oligo_1,Oligo_2,Pax6_1,Pax6_2,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sst Chodl_1,Sst_1,Sst_10,Sst_2,Sst_3,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,Vip_1,Vip_2,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
85,8.445771006284252,47.76961260719847,1.8071406414576712,0.11695978101833487,2.387078573570159,4.964800741719991,13.159498243570383,48.118717291456186,14.753703562360549,116.13778408751259,17.534976898910497,5.942518633863286,19.365862982765062,103.97990663341535,24.962475613882606,8.347960605610144,21.1221653598586,22.898905211767445,43.79338924729435,17.773890729667663,5.479481555047919,0.8858094434265816,37.82486641798515,20.17914574976345,7.016342182497947,13.896980053396035,1.2469249704910212,23.973472309535662,19.850747901346864,8.846040488831264,13.379541324763274,4.263437053358957,4.945495874920475,4.4271492582032295,4.623403573040368,3.0032750981784937,0.23227614116552386,9.344202603928128,0.07940356407914277,66.98383369748862,0.6331394408124553,2.335956507208197,0.9394071276291951,0.20584417033485508,3.6368498061553396,7.342388685050797,3.7374591953719603,0.20279211568417388,2.8865604044963047,1.499365666546957,0.029707844569397544,0.006319226884622202,3.2318714230969534,0.6725395201457652,1.4828823079522842,1.8715068534293318,5.611857592079369,6.650698231847958,6.823780342450191,0.2503853003113589,1.1335991504569867,7.897208073875492,5.1374793832092305,0.23048754938362215,2.7678741110202605,1.0356582081258734,1.5775453027499873,0.6616029833750121,2.013596206514027,2.3431527293960985,4.982036976840189,1.03074197454784
87,8.526409374699645,45.28904234202626,1.8542073418120357,0.14040220728672054,2.2369301080935577,4.88682970434669,11.99525470412743,42.412947386457525,15.260372637173424,108.64145092879662,15.466715064873233,6.224802288870861,23.464552502712852,93.12396542238666,23.644892448315318,8.232627022273615,18.701083358367526,23.107616930183582,39.40738284354944,15.209693697172941,5.108202404167567,0.8941081273759253,33.8841670564206,19.066863148798337,7.088372613098768,14.646685421879475,1.2126162910702443,20.951293149081444,19.293948990280246,8.297011008844082,12.725365695902612,3.7799253569181093,5.159990230980699,4.100981758079895,4.277629815035969,3.043028792974178,0.23187479564688493,9.195088004762527,0.06704013897518799,57.97295298927328,0.7193715072413783,2.3307836764315972,0.7721221809662937,0.2172008738938568,3.3481781731511226,6.603222694205357,3.4998705017062544,0.256212878303253,2.9894710717944246,1.4647806210171366,0.02822618113698544,0.009142383046066615,2.9839005742571265,0.6701588962193301,1.4111506613079352,2.005449847137288,5.679857779396587,5.865409095857423,6.643367065669682,0.26498069809107566,1.2060802909664048,7.933498025113357,5.681062702560715,0.2218949220259128,2.7386925591714824,0.9574729081919165,1.5488448665101229,0.6677362586006125,2.0445970545217005,2.188872666199454,4.83040916567349,0.9571716907698936
89,8.213504757292831,41.21294546585727,1.9864310160279675,0.21464929124649573,2.2249505222346415,4.969332662080231,12.03891887642735,55.5545599400997,12.93611892819731,119.50782692203578,19.456398479913844,5.241184726975712,13.204394016879247,104.6053337212258,27.47469822834794,7.41727780907186,17.228104472847097,21.757567539761006,50.40286626112457,17.519013577203726,4.2922596636786245,0.7887422519735638,32.08126467237184,19.521045533170064,5.846702535183293,10.937489549748928,0.883619902114623,22.812646699457638,16.871052811903088,7.833139764987514,11.52557673234686,3.9774938535875077,4.70839267533132,4.437948453258382,3.9818430706927104,2.6703579941342386,0.2048907929501204,8.663621703137503,0.08267253985699133,60.60151064852643,0.6306238977978762,2.214402921061801,0.7901044945088146,0.23053045407913256,2.848898256077428,7.856727778970787,3.1155133911250865,0.17685843599251885,2.7018191477681395,1.30955157867061,0.015795578573642343,0.0045790402217862035,2.4409699589454377,0.6510893728346561,1.5443346527871677,1.794296613642934,5.068504374096396,7.003202242548022,5.24991370593588,0.230860684626127,0.9240382956575262,7.973829964425256,9.624399457659267,0.19141226356125304,3.050442468738083,0.8474271704208002,1.8983198673236634,0.7244305768387093,2.0357138097435965,2.546592818897669,4.629007880019889,0.9196807774689529
91,8.981921843326807,47.612234790765925,1.9334361280896983,0.14844406415896644,2.216940450408401,5.201494335845313,13.286016444693068,52.03974524342743,14.11363416236106,118.9817008842494,18.654720803370545,5.690785062963002,17.320846323227,105.73019049903462,25.674475869345645,8.184040139619192,20.300483522994227,22.968612896729667,47.31381479816519,18.199531609295608,5.261751890188202,0.8490209708896553,36.53894904530788,20.216946645842032,6.689285519557061,13.195543055908034,1.1299749020242735,24.16550637155958,19.145979416886934,8.788855900256246,12.988683061186785,4.391160478889104,4.990484111063285,4.584905615730271,4.4834483767933015,3.1086910968510204,0.2530462927801829,9.543531349107674,0.08759990209586821,67.65151234186855,0.648675934385608,2.386533013051259,0.9221171539339142,0.21890618458692107,3.448299541627883,7.932107240699462,3.5852071043265323,0.1904036613261568,2.851774997518638,1.4920654744902775,0.02610535664277982,0.00563135782312811,2.999599099654509,0.6705630805738548,1.5791689725758082,1.9005642774135507,5.664342753493637,7.1162478361267905,6.400897483526594,0.251127589203428,1.0796204542738361,8.039658659794341,7.317795969480398,0.23236471918926288,3.0661450385737776,0.9978238406813372,1.7658835402513875,0.7053139047698593,2.1358201603488585,2.5132048227205623,4.958467829112239,1.049668286175878
93,6.981402398709959,41.034113890503384,1.916274796260709,0.1754407414652233,2.315430513296505,4.225745743852307,10.86128940559293,45.10073130322389,13.924417515591266,107.73052513988891,16.245198716918324,5.547330433390404,18.165961430370775,98.43667905898377,23.634355456825148,6.940184794388253,17.657238432491,21.430060020671757,40.75405463872013,16.094449978691806,4.367957451631452,0.77828421181574,30.62253069912882,18.607502649654375,6.436952129151552,12.01940712663432,0.9529846234339236,21.291436592935842,18.057477039646702,7.380227027009551,11.011929541179578,3.6103490436696313,4.587461252712142,4.045838804864821,3.849898247172398,2.9077113856068086,0.18192447588242822,8.685901008069633,0.0639869454372755,55.421724281010704,0.6806791392623212,2.0726218071179714,0.6845407941153574,0.21949482954150348,3.195014345666805,6.665662534536436,3.1430492457265204,0.2104674101057854,2.8752991390485048,1.279113485985672,0.025893749313207443,0.006846706971119158,2.5766903106187664,0.6467293458239931,1.4462141832716477,1.7910634917154207,5.392746023803032,5.767019203619194,5.662628333049937,0.2342168154471991,1.0246625443384418,7.3367984906908745,5.530925221667197,0.20215051813144042,2.5637152928973053,0.8197414283538857,1.6324032692499546,0.685904689508799,1.9360499825832584,2.2204803987916666,4.6440854924998325,0.847863425589259
95,7.127169766114418,42.28738868402681,1.9499370355009435,0.16464944780967206,2.2409184416240775,4.217165059081492,10.985250658067159,45.760033661864576,13.635631118531036,108.25948235631863,16.581989438976763,5.451785665494933,18.280139160248833,99.80694778125795,23.920756025365257,7.01896287254512,18.153345056095635,21.53473755668026,41.240370438204565,16.453670894648546,4.410210730832616,0.7831961920815099,31.21921079623554,18.975149029397933,6.509779560172524,12.248475267043151,0.9332148418540481,21.832468644409133,18.35358315529802,7.536757865001718,11.10575674731277,3.790625686734312,4.591640766922773,4.128076476188922,3.893733507718034,3.01095984335589,0.19104546858653712,8.873494269378801,0.0661225667632814,57.62629099212923,0.6911729213991177,2.0886909379069882,0.6988697568340146,0.21675366135551194,3.2794197471700306,6.852957050820466,3.1861918463993057,0.20688549252095007,2.883553231174472,1.2931145144587959,0.02724109331443372,0.006432432911796646,2.6112998764333204,0.6434096839507418,1.4859072400775082,1.797124414019094,5.551938483501568,5.885478725898853,5.727189181448216,0.23430429723483845,1.0237687447873056,7.351315728951917,5.554538386486272,0.21063508487332175,2.6211487637076467,0.8257391433801495,1.6643533352732383,0.6913739902197444,1.9779184432490449,2.2501471655095786,4.667358361930823,0.8754401834975665
97,8.556121373003121,48.39715493636315,1.8838944593986695,0.12728897572624054,2.306917138098791,4.938617083570061,13.05977765261209,47.2465931376999,14.67692969597855,114.37535762413054,17.346126801619278,5.904829925864193,19.4626160634045,103.72375112079709,23.93735769733336,8.059144534301405,21.051302872535405,22.92715690886173,43.134304813421444,17.919260530717168,5.491802852018158,0.8464325818282975,36.789134453629096,19.96157778121563,7.037354618513257,13.84173503955342,1.213309351007305,23.897422691919854,19.914967606552764,8.758428016790086,13.048423101903326,4.316077966098258,4.948138909135565,4.445109706834401,4.520892922716783,3.2428075069866837,0.24971846835319134,9.648193940803095,0.08291189465393753,66.89060249053011,0.655948087132149,2.3493314489754873,0.9115635208147034,0.21154173257125788,3.690105441281068,7.479966390076219,3.682386422097105,0.19948003374441817,2.9170659480159387,1.5080147030893607,0.033132070259732097,0.006468090446120091,3.1604072899747297,0.6719460495387514,1.5548747810209125,1.8781686499674222,5.822303210114507,6.689773662948217,6.746135822270032,0.25460415051451457,1.1268555145621562,7.737925803574351,5.280537769950019,0.24086405473161118,2.836928223810059,1.0108666022178348,1.6218982369648187,0.688516410924907,2.093041516408257,2.3789141179382955,5.035423535312674,1.043987773301282
99,7.863205454966293,45.69662809603238,1.925345120697653,0.1442090639149211,2.264502431864177,4.565996611687269,12.052011245422243,46.57171867707275,14.084668376424034,111.4067385799345,17.060710922238048,5.662527890988984,18.811247768021637,102.24676147932385,23.97525155242483,7.541720436045742,19.790625420360225,22.226379234702737,42.31117692687053,17.34043246632504,4.983363431212251,0.8129254654142293,34.21265942303365,19.567793945416245,6.800271879094962,13.087628197677512,1.0745255593783516,23.068409545134337,19.228158180905876,8.197070454140485,12.111095069397306,4.109087703154924,4.761221604676679,4.304303847128437,4.223049349106584,3.161634149831145,0.22297974010118446,9.31788166870594,0.07529487884804209,62.94623656888093,0.6728925732905614,2.219244956122098,0.8124251298026779,0.21301356632154042,3.516712094462122,7.213648217407034,3.4508304324695853,0.20010056463359863,2.89901438770749,1.4050015502714381,0.031058758372354063,0.00633149754251914,2.9035892065154356,0.6567765404797712,1.53763072785669,1.8265843860006235,5.721954143933355,6.321684694071701,6.262903803169363,0.24389225117022503,1.0722509465101373,7.530432675246482,5.39792008157989,0.22808285540860326,2.7325358536446265,0.920455361103826,1.6473275028381686,0.6920123350929441,2.043080866275415,2.3217750417298593,4.865910031657825,0.9688962571976516
101,7.1331188356480215,42.18376869264417,1.9672094050536308,0.16893737062047534,2.2206870184626193,4.214790029571553,10.997635234013686,46.88891479625,13.328733186262363,109.14684397468156,16.984904636675346,5.342883369022549,17.489053411716707,100.81153164964536,24.385983165992833,6.967728597720598,18.119347646931097,21.419808368547603,42.212123072009284,16.70625693995409,4.340740528934546,0.7757617426971605,31.16183023243193,19.109615850753446,6.416661857038849,11.999990130360338,0.898503823735394,22.079169789416433,18.184919493064893,7.520618004964131,11.018154669661367,3.8492538996274774,4.549154074175929,4.1683435137205604,3.8733076590439457,2.994598829855832,0.19083122285248696,8.854001631314535,0.06814262267314986,58.27666997528905,0.6858442010012648,2.081322898723814,0.7011855457453804,0.2165807146614803,3.2526915179410296,6.991737152529182,3.162009422513972,0.19966279197556608,2.855123988488255,1.2806071720173966,0.026884248162789285,0.005913225766667186,2.5708628363421737,0.6402675510726324,1.5069134555325034,1.7767580713935807,5.531712943850257,6.004034237717937,5.620024779705898,0.23140026647429054,0.9965858228776925,7.348123774047192,5.916318611224956,0.2094485789046419,2.65265965246478,0.8149342265232016,1.6965731380621087,0.6973753091537717,1.9841479049245005,2.2819502984225126,4.650764544510918,0.8781717335234424
103,5.3284533528882765,32.37866304474405,1.831977809000202,0.2565437949495835,2.6574450739812434,3.748445613016767,9.378172964287426,44.41882318410569,13.248727184810717,104.73026111473457,16.00680770167641,5.332691689585832,13.481721062936787,94.8821575651426,24.284608654728146,5.67799732473962,14.568580089879594,19.520891363105495,40.55184233871428,15.299470453985098,3.5086329866366235,0.6795939481386332,25.5250878967184,17.190222248388842,5.547697457507279,9.179889230317606,0.7975068427869287,19.276712235922943,15.459883462636963,6.003268990547587,9.363082762014908,2.869935773232199,4.072180166930688,3.6641697916009788,3.2987592471774554,2.243707016281297,0.10266355370917944,7.325511423816764,0.060150523918781035,44.91493439205871,0.5990116429268446,1.8098471791596948,0.5423836725900703,0.22474433909277375,2.654477867821457,6.0525455970848565,2.6830350924802917,0.1871225004365465,2.644242366172523,1.0580977512400855,0.022996353839144425,0.0055876389868006245,2.0913111114461342,0.6308730065096191,1.3449825972267375,1.5367538862000059,4.433855787724403,5.346751151763438,4.540132607158507,0.21119293073698261,0.8220972791089063,6.763059685111692,6.041829566903917,0.14338817878178964,2.153613579750647,0.6532175320552304,1.5549781753765983,0.6893941580827893,1.6665462200080117,2.1114890858780218,4.362579449227543,0.6658925241449345
105,10.047415535611426,46.02688181070874,1.9467533282554277,0.18571978397582115,2.3122874619464575,5.905045993647381,14.31416352481846,62.461365328975376,13.822820497845179,133.00774360316294,21.618908634051966,5.551717192560009,12.992359781621243,111.96869796281503,32.248170852735406,8.795231472441552,19.672192498814884,23.589061914946278,56.99595583010138,19.20161933868557,5.114881820075516,0.9684069946204772,38.56631122424826,21.655114326069366,6.223237754010307,12.37563454037714,1.1464442584433165,25.478546175599945,18.07923860593057,9.333735908683696,13.883078078578626,4.516080989535204,5.12946774286936,4.884855184470059,4.650846813578491,2.6573080053287987,0.2812581561987634,9.282204972625767,0.09632187668034183,70.56724821921892,0.5948301504340727,2.46193759605692,1.0356216845663848,0.23306504484814877,3.0608766699123597,8.821915611527567,3.572308653362585,0.1681200821077903,2.6619007508813963,1.5033031763777533,0.011031536750531519,0.004114426471985364,2.9169285911492664,0.68133558393708,1.5914590217139846,1.941344716456963,5.226316795953855,8.126715676524318,6.105326980399596,0.24689783117591688,1.009992081446161,8.94578665635999,11.486675380346814,0.21085922477415012,3.468823518819426,1.0360737313299218,1.9736229792985394,0.703418961234718,2.172078562826305,2.7846621886845035,4.914293152689315,1.0637738732884838
107,9.87443621526605,45.890382512882965,2.057174950705351,0.19585016452089213,2.0124928711282952,5.693805201630542,13.611236646134083,61.80933850186021,12.910195471375209,128.36516345420893,21.468068541085767,5.252874552090295,12.785554214204923,110.17659845700788,29.433691377630108,8.40609020331047,18.723934382922955,23.09259656499369,56.25201655014779,18.8134485748203,4.791257628317833,0.856224711039943,35.90329079795086,20.844222400050548,6.021662700141198,11.88117139249621,0.9599217780615348,24.800132110470937,17.677137173843096,8.91715090439807,12.844440944047289,4.572539364106729,5.071611411476697,4.86243528890227,4.384079873873294,2.8627390596761013,0.2676398208343655,9.384154534571477,0.09573505896135909,69.23095753195965,0.6394589845721159,2.4401650923360068,0.9381557947333423,0.23512281701400203,2.9487571287749965,8.84769206085097,3.3714620540118885,0.1698750216179875,2.7219484583486966,1.4574961374728805,0.011575433449752509,0.004112300098889429,2.6564159915446295,0.6632519404590782,1.652795489554978,1.9292164962701341,5.372406224351403,7.972235302601232,5.672088265207099,0.24290823815028376,0.9807038506798539,8.68283176501133,11.779794491518196,0.21682056791984497,3.5465335739608075,0.9616826037530389,2.0814102279194735,0.7408951801688084,2.231460970458789,2.793520859839332,4.786968693539577,1.0591186810441489
109,4.927885429651085,30.470019053756694,1.8021031070259002,0.271786904520083,2.764937113582746,3.625312790226059,9.00533670806652,43.50564297967085,13.279877418658451,103.30251709988174,15.69187563227652,5.344168574185787,12.864483965158124,93.4309667870733,24.103437605079247,5.406731169945807,13.886682252501245,19.136545092573247,39.84408253621584,14.965401524781948,3.3514775024925902,0.6603338119591259,24.37057695765698,16.780001540479734,5.4124245957874395,8.66391252334137,0.7845484709064243,18.66815669740744,14.974959489010358,5.697345273013798,9.018593908207889,2.666549211341762,3.9691517402381273,3.5504300541898886,3.1807244295535,2.1107288052698596,0.08481722137047633,7.031337410149051,0.057982511441926246,42.13572716117017,0.5847973618586099,1.749256885596187,0.5072461380031006,0.2257843895766526,2.553094962481606,5.822732148098021,2.5900783041779234,0.1856345853059652,2.6065171627419517,1.0123587707499253,0.022770835629913166,0.0056116656138634384,2.0024597114936475,0.6278614243406682,1.3099002794325831,1.487464488132057,4.232071698776774,5.169453655118987,4.342431558759512,0.20781207612403285,0.7903177815090517,6.61968716205022,5.91167969879663,0.13101194637747046,2.03634560354511,0.6197139111859227,1.5163558312761982,0.685777763456448,1.5998444087563473,2.0642368019078616,4.303971222197283,0.6213593679361248
111,6.984457426658992,32.30007728549825,1.516468782354001,0.2739376665118487,7.055572966577919,4.391676538918413,9.53102157570737,36.854253104967384,16.983507683715565,96.0746773946412,15.00256059394923,7.125493800103983,13.016724923864912,83.9332450848833,20.372173631970462,6.706452147454398,13.710743562639896,22.452932007041884,38.864999863044886,13.474953132212594,5.368453727146388,0.7591766966762261,29.083836986999305,16.188243849465305,7.822153057065513,9.420428944693285,1.9878246704390017,16.867139246453853,16.39780256668455,8.093199981878582,11.373957113249208,2.5564008132986737,4.260688997716942,3.516790530742465,3.5572611336392197,2.1681339286955965,0.2040581421612845,7.493134549868821,0.0817547621195305,42.85908079011552,0.6578000860013989,1.8474386697050584,0.6610547960579183,0.22739378443849725,2.8519709746306376,5.391808679683172,2.869260527338784,0.209241129738415,2.4416035067396384,1.2136324122332947,0.02762620084970848,0.014341624997345625,2.4839436904915124,0.5485731936876371,1.3019181431983564,1.4884568032283008,4.253150218255684,5.2036303623479405,5.179222854302249,0.26337508406633947,0.840408925717317,6.891901565356878,7.761447667611566,0.1652661585128155,2.1810396288565657,0.7606367983987874,1.380091263796337,0.6126519833850588,1.5747863669196775,1.9791518926928329,4.357274550633951,0.6469825787559564
113,11.042315719989825,45.80124427281819,1.9061593524787679,0.23968384422681843,2.5595170095181627,5.9296577430148965,14.162159320864319,55.05417329702197,15.68309291091002,128.26206500479387,20.759730553962566,6.465714743856399,13.434858085024965,108.49260870254491,27.79720001305124,8.63052955497152,19.90724949133472,25.064316359052405,54.72965873875618,18.63023181468541,6.144715215488265,0.9253365380213294,37.79476006394955,20.66168788851494,7.070840838229312,12.828560623863643,1.670224164781551,24.28992990014412,19.608410930247192,10.119159050376762,14.116823940019396,4.2779020076727035,5.3358092701520174,4.703848636520955,4.651346436542249,2.875845799670986,0.41776427446502273,9.822766584724045,0.09708011088523402,66.8038104040307,0.6420872712371956,2.453645502673227,1.0013461166819742,0.24405746541246592,3.239485395456955,8.19637403757936,3.656661262758588,0.18589651269226393,2.817708307756158,1.6352944960900535,0.01784937847074389,0.01042051069309305,2.99905693522638,0.657033031337611,1.6734463120660803,1.8983578659015188,5.462504580984918,7.936612748229098,6.474450624440933,0.27263578710869524,1.0844529030388874,8.713925928779226,12.478953623346028,0.2436374701474485,3.4527367300982044,1.0413327083919468,1.923447166711153,0.7059376364567708,2.228928624625297,2.736522360495169,4.976815431995257,1.053458697872493
115,4.9542214319973965,29.748500493953077,1.7103628624026954,0.2701967047461872,3.6278565686285655,3.712816143240718,8.851764464999343,41.29901577611565,14.252210376817175,100.16532969786034,15.239269761925556,5.772522993123258,12.735747514213339,90.1375994537175,22.988960527074163,5.510255611384753,13.34610261692153,19.726072441587657,38.98766921324489,14.40028012223027,3.6859784324844167,0.6651672948929775,24.568638683010654,16.376681955943432,5.852489799808184,8.500434168145416,1.0138578009024775,17.850128422537825,15.0391560461183,5.97489486617732,9.272942325032721,2.5329995525900593,3.9251536984329567,3.466903850999791,3.1838927992300623,2.0557782844757115,0.08506327782991027,6.926305307204268,0.06164942209338221,40.58837699797371,0.5954839004016073,1.7225228476084362,0.5121695030871425,0.22704553527405874,2.5649400188839375,5.568869493440624,2.588306743987867,0.19099255408363847,2.532621526477782,1.0168962286504555,0.024448007302436844,0.007459819929366486,2.060023277856449,0.6047213807645305,1.2803887337583881,1.462108492542675,4.125394788427187,5.035415665326977,4.406145094057344,0.220941770227574,0.7817537492839418,6.588117980361633,5.843025770252649,0.1311636255775805,1.984686184952329,0.6289984989355296,1.4527733589519112,0.6645107949379729,1.5401920548450396,1.997753262552324,4.275004492997965,0.5965668217587219
117,5.521721416798532,29.01120891167186,1.3961656117210304,0.20094979465990193,4.3486054267890575,3.600527541210242,6.794095162024562,31.358015726065492,17.46017349636968,78.25394419499543,11.128223098054386,7.121780210414654,14.763481751004763,70.69741133765753,18.930564099634797,5.833445906676186,11.68677199066014,19.202397691120535,31.61561393651742,10.577182288477372,4.19665944020922,0.7178710242512065,23.57056624517675,14.733249828125041,7.490881046234362,10.07764864197006,1.8291664505122591,14.64413456127497,15.33776084654182,6.865282978409884,8.998794239001684,1.8759035170264406,3.679734337597364,2.9017975967202694,3.1177901490469933,2.4292485326626347,0.11988913524423483,7.28846557393324,0.06449094017830315,33.88607534905297,0.6847771098014526,1.4336393626662798,0.45016786217375043,0.19180078206843945,2.606428086224121,4.16200827742489,2.4335122038994648,0.212174909180226,2.3910420975181945,0.9321220864975767,0.03894597577968252,0.007348027181271017,1.9823640505357278,0.5339296342586171,1.011668885553746,1.3663920592259795,3.666408951966171,3.677337373749688,4.6559266036334614,0.23736655756058914,0.7719766757521646,6.244240299068893,5.046022645440144,0.1156690427404471,1.4615738581545756,0.48619380661516604,1.0190696539192594,0.5204578971803829,1.3554399942192084,1.4852744783281793,3.9099111165468945,0.4491782822537472
119,9.466197984399749,42.68189491112255,1.3334701269929605,0.1353824508733053,4.244317579035158,6.155312040669566,16.40969630266857,61.32471279258328,19.35687149441116,153.9799358929632,20.854654236403903,7.188450487583249,15.35795656526131,122.69875169276699,47.71483324664703,10.053447884470275,24.9091377125281,24.546510517827187,57.254195464656554,20.73732305745236,6.306227983456697,1.6228444216415743,52.11559702623003,26.094311756931578,7.468003260530637,15.189537034626726,2.2529291175503627,28.62585701987996,20.256573575437802,10.926478457316053,18.94029914397905,3.751653732659042,5.167011859639666,4.562994527301984,5.89054099987466,1.4396482378909068,0.34124729292130446,8.0487077197257,0.06836171943978007,71.15723811356989,0.34365650794514196,2.2432586912745442,1.4568345963683107,0.21237189764577802,3.6719045447125818,7.591626968264315,4.491849813576963,0.1494108850689835,2.3616342018611722,1.5988926563612353,0.006256266191096807,0.004728466600017871,4.231356533959153,0.7799387211302534,1.1927094858114118,1.8587608472493118,4.280886555841427,7.826696927333555,8.340924726538656,0.2349465948955372,1.14039387616872,10.12206473705886,9.217747474159342,0.13652273979125695,2.48363223836363,1.357575762690242,1.206240959872503,0.435307471233858,1.6447875447224038,2.4667596116786656,5.62572908302657,0.9383084547970031
121,8.628284599993476,48.00895059761658,1.7974969567160828,0.11062417147435834,2.2421699598118163,4.783775243919844,12.361203017803803,44.41057817164557,15.118329701231199,112.03850020454459,16.32073065491589,6.053299968913188,23.137841625847102,97.28740489746404,26.580103006589965,8.820214185176079,20.43654441194064,23.31278409981618,40.69797721965473,15.871398522602162,5.302921367113285,0.9491900774323209,37.20016304162595,20.235280348940748,7.268454316270036,15.391776550875358,1.262663603003563,22.569985151680658,20.1977494196932,8.84777939516141,13.422058677725602,4.106100305296572,5.181224413639279,4.263885202368039,4.607809266190593,3.0197337016401087,0.20690348281036922,9.295303972029318,0.07359335227512047,64.75829858896623,0.6864982435022395,2.351552023927423,0.9103086883435939,0.20596128351301668,3.505301092049525,6.86794847159159,3.6703729881045652,0.2523014164150678,3.0384986666477256,1.5082826634467934,0.024876509761438174,0.009191873725191256,3.3160957500074026,0.6688749596516098,1.381662692278483,1.9821685636569852,5.730628253910732,6.025986837078134,6.992665643320868,0.25890452648925716,1.2346966775516406,8.13213016896988,4.426682873614074,0.22403701936503756,2.6992792479976786,1.0321592198978327,1.5371283078291198,0.6559681150690455,1.9871253903135737,2.2131337575424452,4.815329777330555,1.0059732339270286
123,7.6293864555282624,45.0559875375431,1.3611171762390628,0.05184056465733314,2.792901115136967,4.826875550114126,13.67305898055676,55.4026653376549,14.293413606579177,128.25204565354915,19.60706651742337,5.71782674559343,16.80373334484684,109.44776478760839,33.091905742203465,10.053844931831662,22.60324117243478,22.116291925326074,49.35898636536879,17.94512162406364,5.311699457512011,1.0971493573179039,45.146499436993295,22.284869797986747,6.760552911370268,13.830896013533824,1.3671283632309856,25.96114400749926,19.570068778558024,9.470652978269229,15.156979230220312,4.252009495783979,4.738751840476706,4.411742369223835,5.308316111561742,1.6337329152031899,0.12387207088373825,7.594767067275246,0.06294538605269633,72.23099004149876,0.46568966595224914,2.194834723285874,1.1736732744184035,0.1614225575946968,3.4088166295807105,6.835139098775136,4.068098469583831,0.19592255856262805,2.680150747893843,1.4089371061100135,0.009422377439979732,0.004675028331665371,3.7220316727003446,0.6640856098378445,1.121375790674476,1.7207169416182042,4.39607130311135,6.626078750907837,7.198987179896471,0.20585713740032746,1.119697298434392,8.756439631178903,4.267899549963739,0.17194845145145865,2.3258128705247043,1.1798003150892753,1.3484428548480996,0.5037918033926121,1.5045479757200475,2.1744511380565696,4.580552915292062,0.9679930279058643
125,8.044450834605271,48.296702641024616,1.271201456611501,0.028158146073404708,2.5028499034132596,4.1330162725618305,12.891387824476059,55.68828518354079,12.538741278835216,127.49196837717078,17.044410174302502,4.952668819841906,18.873406314315446,101.96889196459249,32.05213298556607,11.774763198878397,27.33594749066639,20.049082749923677,45.771233548611136,15.45500744498661,5.016367889228576,1.139397728476657,48.48784104178191,23.11198499640057,7.613973553290877,13.8164650149487,1.2051925764460238,27.58927975489472,20.194132873533132,9.091635086480574,14.036921910201364,4.054854722759683,5.267043515205328,4.812319763995487,5.593782346734457,1.4526342827313081,0.0866891052176514,7.894071921093095,0.02339941343139758,81.75276449784937,0.5668654858614919,2.092474186883177,1.2380857893984643,0.19017740329632085,3.4390515530531176,6.489008870583447,4.336822001268181,0.2022657996597226,2.930322299450667,1.554579980231239,0.004741745725391083,0.007561795712370245,4.018255316830993,0.6988005230891963,0.9930052509644792,1.7722821787860599,4.009619947300145,5.709279029542706,7.715528958854453,0.2031127956490989,1.302472086616488,9.053418377395051,3.428562627470311,0.15514187538932006,2.3575407754591935,1.2623020351950693,1.2747976690774934,0.5932658467332002,1.4640537242812743,2.1788644568005364,4.728317213294111,1.058470395292682
127,6.774699069481057,41.67888670383447,1.0400416225967475,0.033762740661172665,3.449599250728321,5.135159514606252,14.466830225275675,57.02798718736849,15.593374927720753,135.57362392740905,18.161931987341845,6.244933055248272,18.480025248783548,109.15418433900763,34.11641533265896,10.77338550942395,26.82441329076927,21.19387929531284,48.73280101570852,17.297746968673437,5.825337821570471,1.4092449570712053,51.16197855845653,22.63647524333017,7.2618818919291135,13.943120492428589,1.7554756762879544,27.195204239661436,20.214711896406058,9.197502529940184,15.882032299346129,3.4427260285912094,4.837629946686857,4.511898041997273,5.678966495074857,0.6637207786242811,0.12735610646412457,6.771122058010213,0.035514385003588424,73.10327956374991,0.39747062086602575,2.0178748796262753,1.3137944502594547,0.16286332006525442,3.4697456230192807,6.188153498223095,4.632715805809368,0.18210595997685808,2.532643834921406,1.563375334562156,0.0028285815093832393,0.005385436908406221,4.118983065558687,0.7032974033800521,0.844222464828969,1.650814419969041,3.4214351688593427,6.1682506271797894,8.14702865611638,0.20016840806765715,1.2605000139262525,8.83846256718381,3.4043946563159335,0.13371614725184738,1.9900162874592022,1.4888513686688107,1.070819889582672,0.43529898427769664,1.3478555619916468,2.0859453135202295,5.051766394307875,0.9187048995281735
